step,LeducPoker/conv,LeducPoker/iters,LeducPoker/nodes_touched
820,0.015548187495984411,820,15509480
821,0.015777880030665208,821,15528394
822,0.015984037057171073,822,15547308
823,0.016129615385695815,823,15566222
824,0.016195600297330803,824,15585136
825,0.01616965947082466,825,15604050
826,0.016063282527950716,826,15622964
827,0.01588968317420522,827,15641878
828,0.015663877512200663,828,15660792
829,0.01544531942932309,829,15679706
830,0.015271195944170951,830,15698620
831,0.015113031249950476,831,15717534
832,0.01490582222055814,832,15736448
833,0.014664789714675046,833,15755362
834,0.014534359500305342,834,15774276
835,0.014514621313235054,835,15793190
836,0.014470675660630122,836,15812104
837,0.01440620066304698,837,15831018
838,0.014332339428715174,838,15849932
839,0.014293664030582937,839,15868846
840,0.014250477470272804,840,15887760
841,0.014203123680426644,841,15906674
842,0.014151794230241398,842,15925588
843,0.014097462660110277,843,15944502
844,0.014044337565461557,844,15963416
845,0.013993624879011811,845,15982330
846,0.013944332606248139,846,16001244
847,0.01390810612518073,847,16020158
848,0.0138858410532203,848,16039072
849,0.013853373510933485,849,16057986
850,0.013812671944520176,850,16076900
851,0.013778173383721809,851,16095814
852,0.013758486123349394,852,16114728
853,0.013732058615488402,853,16133642
854,0.013709176511634717,854,16152556
855,0.0136765746282492,855,16171470
856,0.013628430177449746,856,16190384
857,0.013563795775635962,857,16209298
858,0.013492507961854444,858,16228212
859,0.013559185777991145,859,16247126
860,0.013675559349893451,860,16266040
861,0.013789127684970107,861,16284954
862,0.013862257503395523,862,16303868
863,0.013885082086138256,863,16322782
864,0.013895649885555014,864,16341696
865,0.01387895852289038,865,16360610
866,0.013821067143775997,866,16379524
867,0.013753216515835776,867,16398438
868,0.013725025664671459,868,16417352
869,0.013682160732706228,869,16436266
870,0.01367235135722722,870,16455180
871,0.013641000716659954,871,16474094
872,0.01378528366266981,872,16493008
873,0.014237961283213418,873,16511922
874,0.01463697734684432,874,16530836
875,0.014898131643712176,875,16549750
876,0.014998757449278949,876,16568664
877,0.015011416752288308,877,16587578
878,0.015008353609983205,878,16606492
879,0.014934763610933321,879,16625406
880,0.014846613429325056,880,16644320
881,0.014725813882599637,881,16663234
882,0.014567730794373339,882,16682148
883,0.014377077679323724,883,16701062
884,0.01416011212296392,884,16719976
885,0.013923142649524267,885,16738890
886,0.013681712083600243,886,16757804
887,0.013494308258023217,887,16776718
888,0.013346760487111808,888,16795632
889,0.013245821840979444,889,16814546
890,0.013181268284018777,890,16833460
891,0.013275905834789103,891,16852374
892,0.013489841462492769,892,16871288
893,0.013723222264573204,893,16890202
894,0.013905339274628448,894,16909116
895,0.014038099523050795,895,16928030
896,0.01409543499716756,896,16946944
897,0.014096395761290875,897,16965858
898,0.014117304972165012,898,16984772
899,0.014104534187463325,899,17003686
900,0.014059960328287269,900,17022600
901,0.013944883170044359,901,17041514
902,0.013793470369044103,902,17060428
903,0.013622062510380284,903,17079342
904,0.013393488350442267,904,17098256
905,0.013139788344865178,905,17117170
906,0.012967902105707585,906,17136084
907,0.012854376563490644,907,17154998
908,0.012739931872089647,908,17173912
909,0.012623049557281621,909,17192826
910,0.01250237827694485,910,17211740
911,0.01238979193233658,911,17230654
912,0.01231520929163632,912,17249568
913,0.012403676407399145,913,17268482
914,0.012535482603234963,914,17287396
915,0.012739077309486493,915,17306310
916,0.012979548105173114,916,17325224
917,0.013197653087575159,917,17344138
918,0.01335205305481113,918,17363052
919,0.013441684664724424,919,17381966
920,0.01353304271625938,920,17400880
921,0.013592319267617475,921,17419794
922,0.013567606628647713,922,17438708
923,0.0135213405869406,923,17457622
924,0.013448519106992865,924,17476536
925,0.013331790392362555,925,17495450
926,0.013268736078112367,926,17514364
927,0.013180609097811158,927,17533278
928,0.013076051593643848,928,17552192
929,0.0130134314600579,929,17571106
930,0.012984482320298987,930,17590020
931,0.01295923635802737,931,17608934
932,0.012938512229533752,932,17627848
933,0.012922867470865018,933,17646762
934,0.012912317884221813,934,17665676
935,0.012906278621986456,935,17684590
936,0.012904314971987685,936,17703504
937,0.012905581428182794,937,17722418
938,0.012910887619724767,938,17741332
939,0.01291625708522004,939,17760246
940,0.01291744828780407,940,17779160
941,0.013008221785996116,941,17798074
942,0.013094931933469875,942,17816988
943,0.013148804518226184,943,17835902
944,0.013162580997536755,944,17854816
945,0.013159653620798406,945,17873730
946,0.01317014050683843,946,17892644
947,0.013160471662544318,947,17911558
948,0.01311542705981851,948,17930472
949,0.013075504748360986,949,17949386
950,0.013036669513855459,950,17968300
951,0.01298252797878513,951,17987214
952,0.01291933340705391,952,18006128
953,0.012848881286789168,953,18025042
954,0.012779101797690665,954,18043956
955,0.012748475194232042,955,18062870
956,0.0127118297471418,956,18081784
957,0.012667956172879524,957,18100698
958,0.012618762392334643,958,18119612
959,0.01256385738953436,959,18138526
960,0.012562650875346762,960,18157440
961,0.012580430271826634,961,18176354
962,0.01258060461297468,962,18195268
963,0.012559137463716077,963,18214182
964,0.012512106578874818,964,18233096
965,0.012515766316949298,965,18252010
966,0.012500189425926525,966,18270924
967,0.01245705160496774,967,18289838
968,0.012396748848770345,968,18308752
969,0.012315518728362257,969,18327666
970,0.012225558570570005,970,18346580
971,0.01212606303170305,971,18365494
972,0.01208953339845803,972,18384408
973,0.012088567698939415,973,18403322
974,0.012038818646432803,974,18422236
975,0.011975719705366317,975,18441150
976,0.011971274784980238,976,18460064
977,0.011844587798847839,977,18478978
978,0.011755385210209635,978,18497892
979,0.011708860692855871,979,18516806
980,0.01176699355344174,980,18535720
981,0.011928347578309767,981,18554634
982,0.012062702209111431,982,18573548
983,0.012209394728948456,983,18592462
984,0.012340550444371656,984,18611376
985,0.012413465819161473,985,18630290
986,0.012432100640043353,986,18649204
987,0.012399174260211282,987,18668118
988,0.012321927426881152,988,18687032
989,0.012220493147399064,989,18705946
990,0.012100136328049349,990,18724860
991,0.011966140988570684,991,18743774
992,0.011845059159318397,992,18762688
993,0.011815875825230193,993,18781602
994,0.011818626557067696,994,18800516
995,0.011816810705564326,995,18819430
996,0.011820835328115065,996,18838344
997,0.01182854939502126,997,18857258
998,0.011865927475242136,998,18876172
999,0.011863454112912009,999,18895086
1000,0.011817129942816987,1000,18914000
