step,SmallMatrix/conv,SmallMatrix/iters,SmallMatrix/nodes_touched,SmallMatrix/tau,SmallMatrix/alpha,SmallMatrix/beta,SmallMatrix/gamma
614,0.0001546998775694197,614,25788,,2.6871293381625994,-2.3105064741690895,1.9016451132892567
615,0.00029661972432436863,615,25830,,2.6871293381625994,-2.3105064741690895,1.9016451132892567
616,0.00041707293002439744,616,25872,5,2.697112574876158,-2.319106295959065,1.8198386196163887
617,0.0002269293288801526,617,25914,,2.697112574876158,-2.319106295959065,1.8198386196163887
618,0.00018118571500506052,618,25956,,2.697112574876158,-2.319106295959065,1.8198386196163887
619,0.00025780237018951615,619,25998,,2.697112574876158,-2.319106295959065,1.8198386196163887
620,0.00016772497579866744,620,26040,,2.697112574876158,-2.319106295959065,1.8198386196163887
621,0.0001969316095812861,621,26082,5,2.696486467543747,-2.3359323239501446,1.7542740414435283
622,0.00040721907491435044,622,26124,,2.696486467543747,-2.3359323239501446,1.7542740414435283
623,0.00029220877941088535,623,26166,,2.696486467543747,-2.3359323239501446,1.7542740414435283
624,0.0001233892397558493,624,26208,,2.696486467543747,-2.3359323239501446,1.7542740414435283
625,0.0002473896204673781,625,26250,,2.696486467543747,-2.3359323239501446,1.7542740414435283
626,0.00020323736996113396,626,26292,5,2.731956943825979,-2.3240895729771123,1.6416238159714478
627,0.00011835292142942103,627,26334,,2.731956943825979,-2.3240895729771123,1.6416238159714478
628,0.0003611772148190235,628,26376,,2.731956943825979,-2.3240895729771123,1.6416238159714478
629,0.0003568487331945476,629,26418,,2.731956943825979,-2.3240895729771123,1.6416238159714478
630,0.0001567265778747804,630,26460,,2.731956943825979,-2.3240895729771123,1.6416238159714478
631,0.0002168355991745396,631,26502,5,2.735765095754182,-2.3371137307502865,1.5737480898708551
632,0.00023123666208048582,632,26544,,2.735765095754182,-2.3371137307502865,1.5737480898708551
633,0.0001363885890606569,633,26586,,2.735765095754182,-2.3371137307502865,1.5737480898708551
634,0.0002796010193666941,634,26628,,2.735765095754182,-2.3371137307502865,1.5737480898708551
635,0.0003872313267330947,635,26670,,2.735765095754182,-2.3371137307502865,1.5737480898708551
636,0.00021389165440903612,636,26712,5,2.7901078331465063,-2.310045814231376,1.4442019252941452
637,0.00016714800041196283,637,26754,,2.7901078331465063,-2.310045814231376,1.4442019252941452
638,0.0002412911898691822,638,26796,,2.7901078331465063,-2.310045814231376,1.4442019252941452
639,0.0001553592273761055,639,26838,,2.7901078331465063,-2.310045814231376,1.4442019252941452
640,0.00016931077018540576,640,26880,,2.7901078331465063,-2.310045814231376,1.4442019252941452
641,0.0003744093480637936,641,26922,5,2.7803381550200625,-2.3335376961161725,1.3976092721918536
642,0.000288508331523318,642,26964,,2.7803381550200625,-2.3335376961161725,1.3976092721918536
643,0.00010259203111420812,643,27006,,2.7803381550200625,-2.3335376961161725,1.3976092721918536
644,0.00022660422458574116,644,27048,,2.7803381550200625,-2.3335376961161725,1.3976092721918536
645,0.00019920851576739703,645,27090,,2.7803381550200625,-2.3335376961161725,1.3976092721918536
646,0.00011944937463461577,646,27132,5,2.807099234185178,-2.3279996877108484,1.3090767093409508
647,0.0003153635360503212,647,27174,,2.807099234185178,-2.3279996877108484,1.3090767093409508
648,0.0003494599934166398,648,27216,,2.807099234185178,-2.3279996877108484,1.3090767093409508
649,0.00017212177220499983,649,27258,,2.807099234185178,-2.3279996877108484,1.3090767093409508
650,0.0001868925499271484,650,27300,,2.807099234185178,-2.3279996877108484,1.3090767093409508
651,0.000225348680553216,651,27342,5,2.825511485064139,-2.3289111729555314,1.2336582082140062
652,0.000133280695108105,652,27384,,2.825511485064139,-2.3289111729555314,1.2336582082140062
653,0.00021516314073317412,653,27426,,2.825511485064139,-2.3289111729555314,1.2336582082140062
654,0.0003631312226566893,654,27468,,2.825511485064139,-2.3289111729555314,1.2336582082140062
655,0.00023437697589169824,655,27510,,2.825511485064139,-2.3289111729555314,1.2336582082140062
656,0.00012606887452992549,656,27552,5,2.8544257133157154,-2.32138312271685,1.149992545789178
657,0.00022325550512392045,657,27594,,2.8544257133157154,-2.32138312271685,1.149992545789178
658,0.00017331127217667472,658,27636,,2.8544257133157154,-2.32138312271685,1.149992545789178
659,0.00010727200320399542,659,27678,,2.8544257133157154,-2.32138312271685,1.149992545789178
660,0.00032237599707090356,660,27720,,2.8544257133157154,-2.32138312271685,1.149992545789178
661,0.0003149175646469864,661,27762,5,2.8865228948378716,-2.3111844937091495,1.0672216600030902
662,0.00014441197303417764,662,27804,,2.8865228948378716,-2.3111844937091495,1.0672216600030902
663,0.0001912320415662344,663,27846,,2.8865228948378716,-2.3111844937091495,1.0672216600030902
664,0.00020971167425890252,664,27888,,2.8865228948378716,-2.3111844937091495,1.0672216600030902
665,0.00012590852448679318,665,27930,,2.8865228948378716,-2.3111844937091495,1.0672216600030902
666,0.0002306504899049611,666,27972,5,2.8734411096427563,-2.3365951306747195,1.0330517601613096
667,0.00034498670857146044,667,28014,,2.8734411096427563,-2.3365951306747195,1.0330517601613096
668,0.00020495824322065617,668,28056,,2.8734411096427563,-2.3365951306747195,1.0330517601613096
669,0.0001331813947580685,669,28098,,2.8734411096427563,-2.3365951306747195,1.0330517601613096
670,0.00021498666690875342,670,28140,,2.8734411096427563,-2.3365951306747195,1.0330517601613096
671,0.0001578360545688125,671,28182,5,2.913158507098439,-2.320076284916306,0.9494373707087105
672,0.00010405562936072942,672,28224,,2.913158507098439,-2.320076284916306,0.9494373707087105
673,0.0003139474436560732,673,28266,,2.913158507098439,-2.320076284916306,0.9494373707087105
674,0.00029241196311210804,674,28308,,2.913158507098439,-2.320076284916306,0.9494373707087105
675,0.00013181333111339941,675,28350,,2.913158507098439,-2.320076284916306,0.9494373707087105
676,0.00018634387561253208,676,28392,5,2.916492318554957,-2.3323426204122333,0.9035845835072984
677,0.00019886137434891896,677,28434,,2.916492318554957,-2.3323426204122333,0.9035845835072984
678,0.00012099150678214244,678,28476,,2.916492318554957,-2.3323426204122333,0.9035845835072984
679,0.00022460685724443003,679,28518,,2.916492318554957,-2.3323426204122333,0.9035845835072984
680,0.00032812808553684195,680,28560,,2.916492318554957,-2.3323426204122333,0.9035845835072984
681,0.00019547224980070521,681,28602,5,2.969060752655179,-2.3052476989175763,0.8175068187968759
682,0.0001280945235626076,682,28644,,2.969060752655179,-2.3052476989175763,0.8175068187968759
683,0.00020552849720867052,683,28686,,2.969060752655179,-2.3052476989175763,0.8175068187968759
684,0.00015300752099454246,684,28728,,2.969060752655179,-2.3052476989175763,0.8175068187968759
685,9.846801617724766e-05,685,28770,,2.969060752655179,-2.3052476989175763,0.8175068187968759
686,0.00029643307660025324,686,28812,5,2.9477972911237855,-2.3373464645881254,0.7972518552670045
687,0.00028295475838137194,687,28854,,2.9477972911237855,-2.3373464645881254,0.7972518552670045
688,0.00013263283985625815,688,28896,,2.9477972911237855,-2.3373464645881254,0.7972518552670045
689,0.0001749472846874994,689,28938,,2.9477972911237855,-2.3373464645881254,0.7972518552670045
690,0.000193050828231796,690,28980,,2.9477972911237855,-2.3373464645881254,0.7972518552670045
691,0.00011851105059996177,691,29022,5,2.9914699128339732,-2.316503551140149,0.7258150520211601
692,0.00020176959707956003,692,29064,,2.9914699128339732,-2.316503551140149,0.7258150520211601
693,0.00031334494772923603,693,29106,,2.9914699128339732,-2.316503551140149,0.7258150520211601
694,0.000199279946644923,694,29148,,2.9914699128339732,-2.316503551140149,0.7258150520211601
695,0.00011303094656652667,695,29190,,2.9914699128339732,-2.316503551140149,0.7258150520211601
696,0.00019500794826149604,696,29232,5,2.993801077328269,-2.329694537681621,0.6903000007650144
697,0.00015670754628837723,697,29274,,2.993801077328269,-2.329694537681621,0.6903000007650144
698,0.00010076819973450978,698,29316,,2.993801077328269,-2.329694537681621,0.6903000007650144
699,0.0002703728644867994,699,29358,,2.993801077328269,-2.329694537681621,0.6903000007650144
700,0.00028276794636899647,700,29400,,2.993801077328269,-2.329694537681621,0.6903000007650144
701,0.00014375646978085962,701,29442,5,3.0452715787006994,-2.302102098424771,0.6216716021615247
702,0.00015718211137564798,702,29484,,3.0452715787006994,-2.302102098424771,0.6216716021615247
703,0.00018993816429179814,703,29526,,3.0452715787006994,-2.302102098424771,0.6216716021615247
704,0.00011720245278797513,704,29568,,3.0452715787006994,-2.302102098424771,0.6216716021615247
705,0.00016342298646851214,705,29610,,3.0452715787006994,-2.302102098424771,0.6216716021615247
706,0.0002965493036214291,706,29652,5,3.047194576911444,-2.3151708511364175,0.5907282164778236
707,0.0002195029974000246,707,29694,,3.047194576911444,-2.3151708511364175,0.5907282164778236
708,8.879219639482513e-05,708,29736,,3.047194576911444,-2.3151708511364175,0.5907282164778236
709,0.0001810338490784994,709,29778,,3.047194576911444,-2.3151708511364175,0.5907282164778236
710,0.00016517840480071648,710,29820,,3.047194576911444,-2.3151708511364175,0.5907282164778236
711,0.00010529776589948502,711,29862,5,3.06794843886581,-2.3127094856137096,0.5495132669258707
712,0.0002325585530982546,712,29904,,3.06794843886581,-2.3127094856137096,0.5495132669258707
713,0.00028462211822159424,713,29946,,3.06794843886581,-2.3127094856137096,0.5495132669258707
714,0.00016091708820312675,714,29988,,3.06794843886581,-2.3127094856137096,0.5495132669258707
715,0.00013161544917431972,715,30030,,3.06794843886581,-2.3127094856137096,0.5495132669258707
716,0.00018526592367981316,716,30072,5,3.0808641667783863,-2.316912421837282,0.5156045252990671
717,0.00012783855505720654,717,30114,,3.0808641667783863,-2.316912421837282,0.5156045252990671
718,0.00010962914416540146,718,30156,,3.0808641667783863,-2.316912421837282,0.5156045252990671
719,0.0002705037734173516,719,30198,,3.0808641667783863,-2.316912421837282,0.5156045252990671
720,0.0002442380240493959,720,30240,,3.0808641667783863,-2.316912421837282,0.5156045252990671
721,0.00011522350101694259,721,30282,5,3.1213791867446226,-2.2972702510652554,0.46806321544366014
722,0.00015998661625272868,722,30324,,3.1213791867446226,-2.2972702510652554,0.46806321544366014
723,0.00017321405395960305,723,30366,,3.1213791867446226,-2.2972702510652554,0.46806321544366014
724,0.00010938568338666214,724,30408,,3.1213791867446226,-2.2972702510652554,0.46806321544366014
725,0.00017880054825720576,725,30450,,3.1213791867446226,-2.2972702510652554,0.46806321544366014
726,0.00027861709781904756,726,30492,5,3.1314428730458426,-2.3034957645402634,0.44012204532657595
727,0.00018669571246930828,727,30534,,3.1314428730458426,-2.3034957645402634,0.44012204532657595
728,9.679112000857587e-05,728,30576,,3.1314428730458426,-2.3034957645402634,0.44012204532657595
729,0.00017360158707580201,729,30618,,3.1314428730458426,-2.3034957645402634,0.44012204532657595
730,0.00014950649378415412,730,30660,,3.1314428730458426,-2.3034957645402634,0.44012204532657595
731,9.802764909113727e-05,731,30702,5,3.145921753146718,-2.306065925329777,0.4116548538021565
732,0.00022698234164768687,732,30744,,3.145921753146718,-2.306065925329777,0.4116548538021565
733,0.0002623792593431032,733,30786,,3.145921753146718,-2.306065925329777,0.4116548538021565
734,0.00014694954493089094,734,30828,,3.145921753146718,-2.306065925329777,0.4116548538021565
735,0.000128284414550953,735,30870,,3.145921753146718,-2.306065925329777,0.4116548538021565
736,0.00017416534761949048,736,30912,5,3.161280833611987,-2.3078889241761797,0.3845389651090896
737,0.00011899665534107531,737,30954,,3.161280833611987,-2.3078889241761797,0.3845389651090896
738,0.0001072582130863474,738,30996,,3.161280833611987,-2.3078889241761797,0.3845389651090896
739,0.00025333600797035767,739,31038,,3.161280833611987,-2.3078889241761797,0.3845389651090896
740,0.00022898733551712206,740,31080,,3.161280833611987,-2.3078889241761797,0.3845389651090896
741,0.00011112926315576805,741,31122,5,3.1998132180863728,-2.2889391715888476,0.3488119199722899
742,0.000149515996396673,742,31164,,3.1998132180863728,-2.2889391715888476,0.3488119199722899
743,0.00016442221796566598,743,31206,,3.1998132180863728,-2.2889391715888476,0.3488119199722899
744,0.0001052586887619901,744,31248,,3.1998132180863728,-2.2889391715888476,0.3488119199722899
745,0.00016027828703220397,745,31290,,3.1998132180863728,-2.2889391715888476,0.3488119199722899
746,0.0002601210837910111,746,31332,5,3.2086005644949016,-2.296181355117636,0.32819340494944393
747,0.0001856266672197807,747,31374,,3.2086005644949016,-2.296181355117636,0.32819340494944393
748,8.448298213904743e-05,748,31416,,3.2086005644949016,-2.296181355117636,0.32819340494944393
749,0.00016094204670427645,749,31458,,3.2086005644949016,-2.296181355117636,0.32819340494944393
750,0.00014748005177574853,750,31500,,3.2086005644949016,-2.296181355117636,0.32819340494944393
751,9.727809843983835e-05,751,31542,5,3.226076817352737,-2.2957627170133303,0.3054225458544306
752,0.0001991903655184636,752,31584,,3.226076817352737,-2.2957627170133303,0.3054225458544306
753,0.00025132517105068246,753,31626,,3.226076817352737,-2.2957627170133303,0.3054225458544306
754,0.0001500189201342525,754,31668,,3.226076817352737,-2.2957627170133303,0.3054225458544306
755,0.00010965709455474081,755,31710,,3.226076817352737,-2.2957627170133303,0.3054225458544306
756,0.00016394407920345615,756,31752,5,3.2370016258861085,-2.3014433413138367,0.28665417714106356
757,0.00012631162040398718,757,31794,,3.2370016258861085,-2.3014433413138367,0.28665417714106356
758,8.709833738369303e-05,758,31836,,3.2370016258861085,-2.3014433413138367,0.28665417714106356
759,0.00022408291078213565,759,31878,,3.2370016258861085,-2.3014433413138367,0.28665417714106356
760,0.00023147071281016284,760,31920,,3.2370016258861085,-2.3014433413138367,0.28665417714106356
761,0.00012523312737362964,761,31962,5,3.2800229523627555,-2.2774042263212437,0.2578515014471754
762,0.00012826317822345568,762,32004,,3.2800229523627555,-2.2774042263212437,0.2578515014471754
763,0.0001603183997202723,763,32046,,3.2800229523627555,-2.2774042263212437,0.2578515014471754
764,0.00010343246841645257,764,32088,,3.2800229523627555,-2.2774042263212437,0.2578515014471754
765,0.00011443683812284256,765,32130,,3.2800229523627555,-2.2774042263212437,0.2578515014471754
766,0.00023652323540954986,766,32172,5,3.278349161287503,-2.2942769609447207,0.24587963461377305
767,0.00020483340931026436,767,32214,,3.278349161287503,-2.2942769609447207,0.24587963461377305
768,9.992161798360211e-05,768,32256,,3.278349161287503,-2.2942769609447207,0.24587963461377305
769,0.00014068498012902563,769,32298,,3.278349161287503,-2.2942769609447207,0.24587963461377305
770,0.00015195719550100756,770,32340,,3.278349161287503,-2.2942769609447207,0.24587963461377305
771,9.932934800458448e-05,771,32382,5,3.3068453768187953,-2.2830885566957284,0.22520846211268974
772,0.0001483205117936089,772,32424,,3.3068453768187953,-2.2830885566957284,0.22520846211268974
773,0.00023887760153400321,773,32466,,3.3068453768187953,-2.2830885566957284,0.22520846211268974
774,0.0001750277225706787,774,32508,,3.3068453768187953,-2.2830885566957284,0.22520846211268974
775,7.630823862927113e-05,775,32550,,3.3068453768187953,-2.2830885566957284,0.22520846211268974
776,0.00014775518604584527,776,32592,5,3.3061719274723753,-2.2999847591759024,0.21472829705075203
777,0.00014060806222025837,777,32634,,3.3061719274723753,-2.2999847591759024,0.21472829705075203
778,9.406836003681574e-05,778,32676,,3.3061719274723753,-2.2999847591759024,0.21472829705075203
779,0.00017379589684052705,779,32718,,3.3061719274723753,-2.2999847591759024,0.21472829705075203
780,0.0002337402944659124,780,32760,,3.3061719274723753,-2.2999847591759024,0.21472829705075203
781,0.00014695179068975543,781,32802,5,3.3593898394599417,-2.2648062079836953,0.18993771074901433
782,9.287402451965431e-05,782,32844,,3.3593898394599417,-2.2648062079836953,0.18993771074901433
783,0.00015050820025953908,783,32886,,3.3593898394599417,-2.2648062079836953,0.18993771074901433
784,0.00012774973541113932,784,32928,,3.3593898394599417,-2.2648062079836953,0.18993771074901433
785,8.796499453362478e-05,785,32970,,3.3593898394599417,-2.2648062079836953,0.18993771074901433
786,0.00019160745078992578,786,33012,5,3.3500963384873934,-2.2892703658275333,0.18313372604626466
787,0.0002235553136231597,787,33054,,3.3500963384873934,-2.2892703658275333,0.18313372604626466
788,0.0001323863541489752,788,33096,,3.3500963384873934,-2.2892703658275333,0.18313372604626466
789,0.00010569287347094518,789,33138,,3.3500963384873934,-2.2892703658275333,0.18313372604626466
790,0.00015002242213101057,790,33180,,3.3500963384873934,-2.2892703658275333,0.18313372604626466
791,0.00011455617369472571,791,33222,5,3.385454566196522,-2.2705379088384525,0.16585539295512675
792,8.162876121266416e-05,792,33264,,3.385454566196522,-2.2705379088384525,0.16585539295512675
793,0.00020292809450383526,793,33306,,3.385454566196522,-2.2705379088384525,0.16585539295512675
794,0.0002104576066764074,794,33348,,3.385454566196522,-2.2705379088384525,0.16585539295512675
795,0.00011803732435227733,795,33390,,3.385454566196522,-2.2705379088384525,0.16585539295512675
796,0.0001151395200472011,796,33432,5,3.398073089979152,-2.2739697913545154,0.15511037429173458
797,0.00014729209404863502,797,33474,,3.398073089979152,-2.2739697913545154,0.15511037429173458
798,0.00010188388066849222,798,33516,,3.398073089979152,-2.2739697913545154,0.15511037429173458
799,9.285604993832335e-05,799,33558,,3.398073089979152,-2.2739697913545154,0.15511037429173458
800,0.00020908128405894183,800,33600,,3.398073089979152,-2.2739697913545154,0.15511037429173458
801,0.0001961523873512793,801,33642,5,3.434189729387578,-2.2545403556076367,0.14027438438759976
802,0.00010468297363600157,802,33684,,3.434189729387578,-2.2545403556076367,0.14027438438759976
803,0.00012171064883642117,803,33726,,3.434189729387578,-2.2545403556076367,0.14027438438759976
804,0.00014318096056083828,804,33768,,3.434189729387578,-2.2545403556076367,0.14027438438759976
805,9.473086992494646e-05,805,33810,,3.434189729387578,-2.2545403556076367,0.14027438438759976
806,0.00011052847583980953,806,33852,5,3.4307544205036664,-2.273483557242004,0.1342068623774324
807,0.0002113592012909861,807,33894,,3.4307544205036664,-2.273483557242004,0.1342068623774324
808,0.00018192481742897857,808,33936,,3.4307544205036664,-2.273483557242004,0.1342068623774324
809,9.280942025728222e-05,809,33978,,3.4307544205036664,-2.273483557242004,0.1342068623774324
810,0.00012594524798523394,810,34020,,3.4307544205036664,-2.273483557242004,0.1342068623774324
811,0.00013840150862093169,811,34062,5,3.4581198500318324,-2.261880646886589,0.12276865096881462
812,9.262982742419365e-05,812,34104,,3.4581198500318324,-2.261880646886589,0.12276865096881462
813,0.00012395081671945533,813,34146,,3.4581198500318324,-2.261880646886589,0.12276865096881462
814,0.00021092425082262274,814,34188,,3.4581198500318324,-2.261880646886589,0.12276865096881462
815,0.00016869073222119116,815,34230,,3.4581198500318324,-2.261880646886589,0.12276865096881462
816,8.269253829860136e-05,816,34272,5,3.4855023462438153,-2.2502901606524865,0.1122869089859102
817,0.00012834491404295072,817,34314,,3.4855023462438153,-2.2502901606524865,0.1122869089859102
818,0.0001334951101511664,818,34356,,3.4855023462438153,-2.2502901606524865,0.1122869089859102
819,9.040209970111166e-05,819,34398,,3.4855023462438153,-2.2502901606524865,0.1122869089859102
820,0.00013363028691233686,820,34440,,3.4855023462438153,-2.2502901606524865,0.1122869089859102
821,0.0002087457676113355,821,34482,5,3.4978942204464083,-2.2533922964891753,0.10495994239651374
822,0.00015705632171797096,822,34524,,3.4978942204464083,-2.2533922964891753,0.10495994239651374
823,7.44504607990483e-05,823,34566,,3.4978942204464083,-2.2533922964891753,0.10495994239651374
824,0.00012935534138493825,824,34608,,3.4978942204464083,-2.2533922964891753,0.10495994239651374
825,0.00012886293044024141,825,34650,,3.4978942204464083,-2.2533922964891753,0.10495994239651374
826,8.825713614352273e-05,826,34692,5,3.515734257204798,-2.251010822774795,0.09731536157430343
827,0.00014008954598021208,827,34734,,3.515734257204798,-2.251010822774795,0.09731536157430343
828,0.0002055879559898451,828,34776,,3.515734257204798,-2.251010822774795,0.09731536157430343
829,0.00014738388509851996,829,34818,,3.515734257204798,-2.251010822774795,0.09731536157430343
830,7.085564574405161e-05,830,34860,,3.515734257204798,-2.251010822774795,0.09731536157430343
831,0.00012934474376839294,831,34902,5,3.5181771603106853,-2.2647843945499466,0.09241692763930853
832,0.00012478052037991693,832,34944,,3.5181771603106853,-2.2647843945499466,0.09241692763930853
833,8.633833305988275e-05,833,34986,,3.5181771603106853,-2.2647843945499466,0.09241692763930853
834,0.0001438122735467847,834,35028,,3.5181771603106853,-2.2647843945499466,0.09241692763930853
835,0.00020201425347159238,835,35070,,3.5181771603106853,-2.2647843945499466,0.09241692763930853
836,0.0001398566476715312,836,35112,5,3.5653667282628776,-2.2318549833492285,0.08186462284706675
837,7.345465366415894e-05,837,35154,,3.5653667282628776,-2.2318549833492285,0.08186462284706675
838,0.00012859154985543094,838,35196,,3.5653667282628776,-2.2318549833492285,0.08186462284706675
839,0.00012141303437558472,839,35238,,3.5653667282628776,-2.2318549833492285,0.08186462284706675
840,8.473324403178906e-05,840,35280,,3.5653667282628776,-2.2318549833492285,0.08186462284706675
841,0.00014520190267786062,841,35322,5,3.5602315427367217,-2.2527002598920776,0.07860132679620602
842,0.00019839708777184644,842,35364,,3.5602315427367217,-2.2527002598920776,0.07860132679620602
843,0.00013452052977327896,843,35406,,3.5602315427367217,-2.2527002598920776,0.07860132679620602
844,7.455206689881414e-05,844,35448,,3.5602315427367217,-2.2527002598920776,0.07860132679620602
845,0.0001272944683431511,845,35490,,3.5602315427367217,-2.2527002598920776,0.07860132679620602
846,0.00011884323614369947,846,35532,5,3.5894658745766312,-2.2377689860295082,0.07152193393997086
847,8.348799345323154e-05,847,35574,,3.5894658745766312,-2.2377689860295082,0.07152193393997086
848,0.0001445711615460945,848,35616,,3.5894658745766312,-2.2377689860295082,0.07152193393997086
849,0.00019495610583881157,849,35658,,3.5894658745766312,-2.2377689860295082,0.07152193393997086
850,0.0001313327453926872,850,35700,,3.5894658745766312,-2.2377689860295082,0.07152193393997086
851,7.428493094257247e-05,851,35742,5,3.608454170290839,-2.2334993216691057,0.06613337343354964
852,0.00012557008457242635,852,35784,,3.608454170290839,-2.2334993216691057,0.06613337343354964
853,0.0001170797771917078,853,35826,,3.608454170290839,-2.2334993216691057,0.06613337343354964
854,8.260750120961773e-05,854,35868,,3.608454170290839,-2.2334993216691057,0.06613337343354964
855,0.00014213513882157516,855,35910,,3.608454170290839,-2.2334993216691057,0.06613337343354964
856,0.00019176681992248828,856,35952,5,3.6285357935009435,-2.227925063018089,0.06103244792524709
857,0.00013018043281030572,857,35994,,3.6285357935009435,-2.227925063018089,0.06103244792524709
858,7.275831841616913e-05,858,36036,,3.6285357935009435,-2.227925063018089,0.06103244792524709
859,0.00012346600833666223,859,36078,,3.6285357935009435,-2.227925063018089,0.06103244792524709
860,0.00011607438665784986,860,36120,,3.6285357935009435,-2.227925063018089,0.06103244792524709
861,8.206784265531435e-05,861,36162,5,3.6410931923804775,-2.230048787336015,0.057000958845016214
862,0.00013801547663408074,862,36204,,3.6410931923804775,-2.230048787336015,0.057000958845016214
863,0.00018878381651336065,863,36246,,3.6410931923804775,-2.230048787336015,0.057000958845016214
864,0.00013089314378258003,864,36288,,3.6410931923804775,-2.230048787336015,0.057000958845016214
865,7.004976438141231e-05,865,36330,,3.6410931923804775,-2.230048787336015,0.057000958845016214
866,0.0001209694520643221,866,36372,5,3.645907490776293,-2.2406863514349,0.05395074046320181
867,0.00011573027202991889,867,36414,,3.645907490776293,-2.2406863514349,0.05395074046320181
868,8.181748723846105e-05,868,36456,,3.645907490776293,-2.2406863514349,0.05395074046320181
869,0.00013225591446849942,869,36498,,3.645907490776293,-2.2406863514349,0.05395074046320181
870,0.00018585869017911764,870,36540,,3.645907490776293,-2.2406863514349,0.05395074046320181
871,0.00013325341849168383,871,36582,5,3.688464787753289,-2.2105544928043206,0.047934238030476806
872,6.621028254744112e-05,872,36624,,3.688464787753289,-2.2105544928043206,0.047934238030476806
873,0.00011801218452989643,873,36666,,3.688464787753289,-2.2105544928043206,0.047934238030476806
874,0.0001159026497104916,874,36708,,3.688464787753289,-2.2105544928043206,0.047934238030476806
875,8.177871546321232e-05,875,36750,,3.688464787753289,-2.2105544928043206,0.047934238030476806
876,0.00012483728426823835,876,36792,5,3.685020003814371,-2.229286565852657,0.04597025143578781
877,0.00018274846708456237,877,36834,,3.685020003814371,-2.229286565852657,0.04597025143578781
878,0.0001369888640693773,878,36876,,3.685020003814371,-2.229286565852657,0.04597025143578781
879,6.91790239980461e-05,879,36918,,3.685020003814371,-2.229286565852657,0.04597025143578781
880,0.00011448595622793634,880,36960,,3.685020003814371,-2.229286565852657,0.04597025143578781
881,0.00011640697887102693,881,37002,5,3.7107517175739617,-2.216586762061956,0.04197058679878385
882,8.185224353737453e-05,882,37044,,3.7107517175739617,-2.216586762061956,0.04197058679878385
883,0.00011570353920178243,883,37086,,3.7107517175739617,-2.216586762061956,0.04197058679878385
884,0.00017913742226898557,884,37128,,3.7107517175739617,-2.216586762061956,0.04197058679878385
885,0.00014177154538676917,885,37170,,3.7107517175739617,-2.216586762061956,0.04197058679878385
886,7.444501366856819e-05,886,37212,5,3.733181450337403,-2.2074342347017346,0.03853063674230883
887,0.00011024924275532276,887,37254,,3.733181450337403,-2.2074342347017346,0.03853063674230883
888,0.00011701630929947918,888,37296,,3.733181450337403,-2.2074342347017346,0.03853063674230883
889,8.191429480798716e-05,889,37338,,3.733181450337403,-2.2074342347017346,0.03853063674230883
890,0.00010478778191602457,890,37380,,3.733181450337403,-2.2074342347017346,0.03853063674230883
891,0.00017464548465663112,891,37422,5,3.742676918178904,-2.212001125973415,0.03615966494241096
892,0.00014720533025385928,892,37464,,3.742676918178904,-2.212001125973415,0.03615966494241096
893,8.053718801061037e-05,893,37506,,3.742676918178904,-2.212001125973415,0.03615966494241096
894,0.00010514344603249217,894,37548,,3.742676918178904,-2.212001125973415,0.03615966494241096
895,0.00011746673542039483,895,37590,,3.742676918178904,-2.212001125973415,0.03615966494241096
896,8.182192021131997e-05,896,37632,5,3.7622872316752267,-2.205478078589234,0.03334107094595673
897,9.204283701914448e-05,897,37674,,3.7622872316752267,-2.205478078589234,0.03334107094595673
898,0.00016884929735239775,898,37716,,3.7622872316752267,-2.205478078589234,0.03334107094595673
899,0.00015281701201203478,899,37758,,3.7622872316752267,-2.205478078589234,0.03334107094595673
900,8.722325120894532e-05,900,37800,,3.7622872316752267,-2.205478078589234,0.03334107094595673
901,9.900727323145703e-05,901,37842,5,3.7718072946799337,-2.2099046692635067,0.031294565258468854
902,0.00011746017218884373,902,37884,,3.7718072946799337,-2.2099046692635067,0.031294565258468854
903,8.278336566213144e-05,903,37926,,3.7718072946799337,-2.2099046692635067,0.031294565258468854
904,7.747755006059687e-05,904,37968,,3.7718072946799337,-2.2099046692635067,0.031294565258468854
905,0.00016130651548929516,905,38010,,3.7718072946799337,-2.2099046692635067,0.031294565258468854
906,0.00015805152665550494,906,38052,5,3.8030409924567588,-2.1903499657939354,0.028250784446218535
907,9.421334359788196e-05,907,38094,,3.8030409924567588,-2.1903499657939354,0.028250784446218535
908,9.169437690705032e-05,908,38136,,3.8030409924567588,-2.1903499657939354,0.028250784446218535
909,0.00011667093763934175,909,38178,,3.8030409924567588,-2.1903499657939354,0.028250784446218535
910,8.92693437610131e-05,910,38220,,3.8030409924567588,-2.1903499657939354,0.028250784446218535
911,6.914373991416054e-05,911,38262,5,3.8053468606667655,-2.2022394551200954,0.026853809148180918
912,0.000151588273930943,912,38304,,3.8053468606667655,-2.2022394551200954,0.026853809148180918
913,0.00016227122210762487,913,38346,,3.8053468606667655,-2.2022394551200954,0.026853809148180918
914,0.00010114769024074026,914,38388,,3.8053468606667655,-2.2022394551200954,0.026853809148180918
915,8.30977183716599e-05,915,38430,,3.8053468606667655,-2.2022394551200954,0.026853809148180918
916,0.00011476007760148666,916,38472,5,3.819948053866325,-2.2006081550910555,0.024969763608328144
917,9.555219745409403e-05,917,38514,,3.819948053866325,-2.2006081550910555,0.024969763608328144
918,7.206305078901127e-05,918,38556,,3.819948053866325,-2.2006081550910555,0.024969763608328144
