step,Subgame3/tau,Subgame3/alpha,Subgame3/beta,Subgame3/gamma,Subgame3/conv,Subgame3/iters
334,1,1.8489134732196602,-1.7653873151870894,4.87997871436912,0.009671740531921387,334
335,1,1.8525407658056983,-1.7681033911328514,4.878202301337183,0.00960586130619049,335
336,1,1.8561777309315919,-1.7708093009278378,4.876397790565745,0.009542376101016999,336
337,1,1.8598251351441246,-1.7735044435833607,4.874564592495476,0.009482305645942688,337
338,1,1.8634885403642114,-1.776184837879691,4.872701272706895,0.009424216747283935,338
339,1,1.8671606867152406,-1.7788555338974703,4.870808587346941,0.009365838170051575,339
340,1,1.8708296617917348,-1.7815248743099874,4.868888180085958,0.009307603240013123,340
341,1,1.8744977074063234,-1.7841912300301022,4.866939249893449,0.009248505234718324,341
342,1,1.8781593717555918,-1.7868584014515234,4.86496237431712,0.009189266562461853,342
343,1,1.8818184308021788,-1.7895236776408925,4.862956470170014,0.009130870997905731,343
344,1,1.8854801892574515,-1.7921832610653894,4.860920124850365,0.009074309170246124,344
345,1,1.8891501313992416,-1.7948332187543263,4.858851832266835,0.009020289480686188,345
346,1,1.892832320987494,-1.7974706143866839,4.856750297055492,0.008968597054481506,346
347,1,1.8965257813873224,-1.8000960744751953,4.854615158310645,0.00891795963048935,347
348,1,1.9002235887825982,-1.8027144405557491,4.852447234252526,0.008868232667446137,348
349,1,1.9039249939872436,-1.8053261876599014,4.850246169146981,0.008817993104457855,349
350,1,1.9076219948062525,-1.8079369361997846,4.848013083541054,0.008766395449638366,350
351,1,1.9113096862344738,-1.8105501211692188,4.845748540199214,0.008713559806346893,351
352,1,1.914988573290515,-1.8131653441413778,4.843452020351003,0.008660706877708434,352
353,1,1.9186655171691989,-1.8157776901221445,4.841121648567374,0.008609751462936402,353
354,1,1.922351579410396,-1.8183792467221298,4.838754564316504,0.00856054037809372,354
355,1,1.926046024774886,-1.8209704744953668,4.836350338958258,0.008511768579483032,355
356,1,1.929741333851063,-1.8235566636772829,4.833910039613454,0.008461947441101075,356
357,1,1.933428721993423,-1.8261440179552912,4.831435097089459,0.008410753607749939,357
358,1,1.9371061136026766,-1.8287339752102616,4.828925521357521,0.008362157046794891,358
359,1,1.940797049063384,-1.8313097122602853,4.826375460986275,0.008315362632274628,359
360,1,1.94449698407839,-1.8338744024777978,4.823785303060635,0.00827006995677948,360
361,1,1.9482042503414907,-1.8364291738573235,4.821154802925139,0.00822953999042511,361
362,1,1.951938783839564,-1.8389597254659777,4.818478562592447,0.00818820983171463,362
363,1,1.9556670194367471,-1.841489960480827,4.815763880460178,0.0081448033452034,363
364,1,1.959381008454563,-1.8440255191622956,4.813012190106647,0.00809962123632431,364
365,1,1.963082362935329,-1.8465652145873999,4.810222644971816,0.008053491115570069,365
366,1,1.9667759995096896,-1.84910549144543,4.8073935390828755,0.008008754849433898,366
367,1,1.970476411974194,-1.8516359241232991,4.804520646040963,0.007966871857643127,367
368,1,1.9741928429701163,-1.8541497847687607,4.8016008843885665,0.007928645312786102,368
369,1,1.9779302516440667,-1.8566430446295243,4.798632070454173,0.0078913614153862,369
370,1,1.9816716382263093,-1.8591277242925144,4.795617852360621,0.007853340804576874,370
371,1,1.9854063474605321,-1.8616114152862029,4.792560420863958,0.007814645171165466,371
372,1,1.9891346695939542,-1.8640938621481373,4.78945911952178,0.007773890793323517,372
373,1,1.9928475860337267,-1.8665815000838921,4.786315861075773,0.007731713652610779,373
374,1,1.9965489671950594,-1.8690715095317936,4.783129066335662,0.007689462900161743,374
375,1,2.0002474135203423,-1.8715576614586846,4.779895747410285,0.007645700871944427,375
376,1,2.003933453631153,-1.874046724773295,4.776617992867843,0.007604383826255798,376
377,1,2.007632960096628,-1.8765200212576616,4.773287698408471,0.007564517855644226,377
378,1,2.01133957495799,-1.8789820628162113,4.769905897428702,0.007524338066577912,378
379,1,2.0150416559145357,-1.8814411833846876,4.766475298470441,0.007483316659927368,379
380,1,2.0187355941439167,-1.8838999387626059,4.762996342720687,0.007441002130508423,380
381,1,2.022418213322672,-1.8863605788402862,4.75946938973583,0.007398888766765595,381
382,1,2.0260994532654806,-1.888815881777873,4.755890747068943,0.007357203066349029,382
383,1,2.02978084127889,-1.8912646907354915,4.752259214847667,0.007314400672912598,383
384,1,2.0334517957675775,-1.8937146068842257,4.748577444745148,0.0072709301114082334,384
385,1,2.0371152341194634,-1.8961634781361882,4.74484387171373,0.007228848934173584,385
386,1,2.040785313581413,-1.898601004605694,4.7410531711555866,0.007189492583274841,386
387,1,2.0444714840313294,-1.9010202723848348,4.737201335134158,0.007153480648994446,387
388,1,2.0481783687270276,-1.9034178513015387,4.733285809342043,0.007119271159172058,388
389,1,2.051895421302938,-1.9058013130960272,4.729309143024423,0.007086949348449707,389
390,1,2.0556233969209043,-1.9081700408580649,4.725270135522368,0.0070562842488288875,390
391,1,2.0593608054244967,-1.91052504792534,4.721168350327163,0.007026612758636475,391
392,1,2.063103034229433,-1.9128696205033928,4.717004480389906,0.006997814178466797,392
393,1,2.066849278023272,-1.9152042828502047,4.7127779175820725,0.006969471573829651,393
394,1,2.0705967478241503,-1.9175306012733335,4.708488898884184,0.006940490901470185,394
395,1,2.0743384378526977,-1.9198514436483711,4.70413978294658,0.006910842955112457,395
396,1,2.078074186464007,-1.9221665450202012,4.699729984295376,0.006881359219551087,396
397,1,2.0818099722882946,-1.9244714893235493,4.6952564831725825,0.006851482689380645,397
398,1,2.0855417040194117,-1.9267691955030926,4.690720024220272,0.006822203695774079,398
399,1,2.0892766059065053,-1.929054333405981,4.6861169966251275,0.006794310808181762,399
400,1,2.0930205346287485,-1.9313225616448146,4.681444174861701,0.0067677170038223265,400
401,1,2.0967729445534964,-1.9335742057549812,4.676700775413801,0.006740474700927734,401
402,1,2.1005194232061326,-1.9358197207303383,4.671891667401342,0.006711797118186951,402
403,1,2.104254005379522,-1.9380634073250402,4.667018533122448,0.006681964695453644,403
404,1,2.107978636772506,-1.9403037909026437,4.662079869676885,0.006650636196136475,404
405,1,2.1116905938963955,-1.9425405331573495,4.657076161824168,0.006620918214321136,405
406,1,2.1154132261138408,-1.9447519536513358,4.651996805826347,0.006593978703022003,406
407,1,2.1191555556742885,-1.9469312505647096,4.646836800771161,0.006570083498954773,407
408,1,2.1229198415404964,-1.9490766903000343,4.6415939067960945,0.0065477341413497925,408
409,1,2.1266948286484997,-1.9511964414526775,4.63627185649046,0.006526417434215546,409
410,1,2.130476668552343,-1.9532932576373623,4.63087127778849,0.006505080461502075,410
411,1,2.1342572968255684,-1.955372990688399,4.625394814026485,0.006483631432056427,411
412,1,2.1380359801245348,-1.957436123129821,4.6198418855651155,0.006461518108844757,412
413,1,2.1418084023439543,-1.9594857694312497,4.61421361226852,0.006438315510749817,413
414,1,2.1455711803190534,-1.9615243650075151,4.608510769853011,0.006414418518543244,414
415,1,2.1493272895865037,-1.9635496768703713,4.602731140426555,0.006390979290008545,415
416,1,2.1530856874812363,-1.9655550692588843,4.596869498615653,0.006368111371994018,416
417,1,2.156847283250941,-1.9675398147517216,4.590924380325481,0.006346755623817444,417
418,1,2.1606195316766126,-1.9694983666622723,4.584891000667518,0.006328595280647278,418
419,1,2.164415857404008,-1.9714207714321017,4.578761332230528,0.006312822103500366,419
420,1,2.1682300322930024,-1.9733115371541419,4.572537119620623,0.006296406984329223,420
421,1,2.1720380732260454,-1.9751882681986763,4.566229536885027,0.0062800124287605286,421
422,1,2.175845206967406,-1.9770470609068247,4.559834932550334,0.006263228952884674,422
423,1,2.1796481398435077,-1.978890290985793,4.553354078465691,0.006246088743209839,423
424,1,2.183447085949905,-1.9807177496697788,4.546785928118126,0.006229875981807709,424
425,1,2.187252325156166,-1.9825217945022429,4.540123888641314,0.006214334368705749,425
426,1,2.1910618386358567,-1.9843038529751054,4.5333679160439635,0.006198810040950775,426
427,1,2.19487043056661,-1.9860676907404708,4.526519757171276,0.006182175278663635,427
428,1,2.1986689638618286,-1.9878200073305314,4.519583605441642,0.006164847910404205,428
429,1,2.2024607417310023,-1.9895583131739047,4.512556725915611,0.006146839261054993,429
430,1,2.206245791479236,-1.991282539329504,4.505438207905275,0.006128543317317963,430
431,1,2.2100272620322245,-1.9929903050746076,4.498225287003423,0.0061097899079322815,431
432,1,2.2138037201306027,-1.994682620718125,4.490917858892458,0.00609068751335144,432
433,1,2.217576002889546,-1.9963588156639445,4.483514480050546,0.0060714690387248995,433
434,1,2.221345981093714,-1.9980174514769882,4.476013044625496,0.006052666008472442,434
435,1,2.2251180126877683,-1.9996552411072686,4.468409837499351,0.006034328639507294,435
436,1,2.2288925213106547,-2.0012718123469786,4.460703493001676,0.006016231626272201,436
437,1,2.232667647720537,-2.002868488470094,4.452894090319598,0.005999394059181214,437
438,1,2.2364518685449912,-2.0044389127762754,4.444975073562525,0.005982459485530853,438
439,1,2.2402339270200256,-2.00599139152978,4.436952550122145,0.00596568614244461,439
440,1,2.2440159561108493,-2.00752428517214,4.428824102282807,0.005948920994997025,440
441,1,2.247796661994639,-2.0090385021413573,4.420589546279789,0.005932602733373642,441
442,1,2.2515797123400425,-2.0105312572822003,4.412245368435523,0.005915330946445465,442
443,1,2.255353312254255,-2.0120112836136794,4.40379857773063,0.005897317081689835,443
444,1,2.2591191646785846,-2.0134772680767066,4.395247176078966,0.005878734439611435,444
445,1,2.2628786656670914,-2.014928124134445,4.3865893308195485,0.005859510600566864,445
446,1,2.266631137118694,-2.0163643115908956,4.377824648119217,0.005839966535568238,446
447,1,2.2703792461157875,-2.017783792991313,4.368950347892455,0.005819318890571594,447
448,1,2.2741162456971518,-2.0191915623159975,4.359970444392987,0.00579807460308075,448
449,1,2.27784602715025,-2.020585008603663,4.350880713085566,0.005776612609624862,449
450,1,2.2815714255230684,-2.0219623120318655,4.341677549100531,0.0057574078440666195,450
451,1,2.28531387928533,-2.0233074517917617,4.332343840475118,0.00573884516954422,451
452,1,2.2890602403100337,-2.0246308620911475,4.322888490912282,0.00572070986032486,452
453,1,2.2928088152315684,-2.0259338924110013,4.313311747733766,0.005704269111156464,453
454,1,2.2965706619148505,-2.02720818231863,4.30360387709438,0.005689312219619751,454
455,1,2.3003440365417043,-2.0284549661350253,4.2937648909505235,0.005674605518579483,455
456,1,2.3041182105943054,-2.029682241340721,4.283802057715789,0.0056617619097232815,456
457,1,2.307907334423947,-2.0308793013713506,4.273702901127988,0.005649546086788177,457
458,1,2.3117006293302387,-2.03205418843674,4.2634748436961125,0.005637812912464141,458
459,1,2.315497714222481,-2.03321085775727,4.253119351477013,0.005625233203172684,459
460,1,2.319289639328247,-2.0343676972687215,4.242650044556226,0.0056123767793178556,460
461,1,2.3230815910978246,-2.035521639941525,4.232062579074133,0.00559966892004013,461
462,1,2.3268773176568875,-2.0366698636916585,4.221353173254194,0.0055866815149784085,462
463,1,2.330673016060346,-2.0378152289208518,4.210524438925121,0.005573824644088745,463
464,1,2.334472315691951,-2.038955005754025,4.199572670760583,0.005561460554599762,464
465,1,2.338278457152947,-2.040086773918288,4.188494402357907,0.005549030750989914,465
466,1,2.3420864987303114,-2.0412143196681436,4.177293356054061,0.005535280108451843,466
467,1,2.345885052284342,-2.042346030160311,4.165979171956537,0.0055207422375679015,467
468,1,2.349677243275104,-2.043477475473906,4.1545483956716645,0.00550553247332573,468
469,1,2.3534635915795956,-2.044607656759259,4.14300014665594,0.005489976704120636,469
470,1,2.3572469983993605,-2.0457344085979146,4.131331472112275,0.005474316328763962,470
471,1,2.361029623077584,-2.0468561163385957,4.119540030272845,0.005458705723285675,471
472,1,2.3648128540133566,-2.047971740572492,4.107624151356404,0.005443347096443177,472
473,1,2.3685985243509573,-2.04907990244869,4.095581717541717,0.005428207665681839,473
474,1,2.3723863459108516,-2.050180820244521,4.083412604817364,0.00541342630982399,474
475,1,2.376177590817203,-2.0512735334920227,4.071115214580731,0.0053991365432739255,475
476,1,2.3799734911025134,-2.0523571085588364,4.058687967842278,0.00538506418466568,476
477,1,2.383771562376278,-2.0534334230318283,4.046132934038987,0.005370898544788361,477
478,1,2.3875689687244046,-2.054504627781505,4.033452650556619,0.005356879532337188,478
479,1,2.3913679015637137,-2.055569067156533,4.0206447361297295,0.005342687964439392,479
480,1,2.3951654339539483,-2.0566289663529824,4.007711947402988,0.0053285637497901914,480
481,1,2.398963761086908,-2.0576826653385494,3.99465193887082,0.005314575433731079,481
482,1,2.4027635144833486,-2.0587296876416232,3.9814639294058454,0.005301662236452103,482
483,1,2.406573364472942,-2.0597634338771686,3.9681387797666297,0.005288718342781067,483
484,1,2.4103831347941265,-2.060791644620458,3.954686854685396,0.005275449752807617,484
485,1,2.4141901000183554,-2.0618164046078307,3.941111030394653,0.0052621161937713625,485
486,1,2.4179966507141515,-2.0628358999475402,3.927408851473393,0.005249329209327698,486
487,1,2.4218084590133873,-2.063845802492944,3.9135742764421644,0.005237582325935364,487
488,1,2.425630132807251,-2.0648425826337236,3.899602250321038,0.00522596150636673,488
489,1,2.4294531994384068,-2.0658327119400868,3.8855019089135343,0.005213466584682465,489
490,1,2.433268338181621,-2.0668233347809344,3.8712836635757064,0.00520002692937851,490
491,1,2.4370748513093248,-2.067815007919404,3.856948699929627,0.00518617793917656,491
492,1,2.440877700383177,-2.068803946082282,3.8424919172047214,0.005172770321369171,492
493,1,2.4446848326987287,-2.069784056582459,3.8279047008652034,0.005160497725009918,493
494,1,2.4485027562329993,-2.0707502593860037,3.8131798436883964,0.005149405747652054,494
495,1,2.4523318887127306,-2.0717019900506632,3.798316961538844,0.005138282477855682,495
496,1,2.456160867606729,-2.072647966372521,3.7833292923417092,0.005127419829368591,496
497,1,2.459992437637022,-2.0735860792966716,3.768214071485058,0.005116654932498932,497
498,1,2.4638250701070943,-2.074517508777078,3.752973497480664,0.005105918943881988,498
499,1,2.467658343232246,-2.0754428566376064,3.7376089904875593,0.005095669478178025,499
500,1,2.4714967573909226,-2.0763588706621343,3.7221160821069033,0.005085655450820923,500
501,1,2.475337950898986,-2.077267374572813,3.706498087957435,0.005074464678764343,501
502,1,2.4791685367938725,-2.07817868583716,3.690771724802703,0.005062610507011413,502
503,1,2.4829933341179977,-2.079089095643601,3.674932084135209,0.005050133764743805,503
504,1,2.4868126939850255,-2.079998337345021,3.658979600576223,0.0050375771522521975,504
505,5,2.4906317547295878,-2.080902456286267,3.642908861157088,0.005025419741868973,505
506,,2.4906317547295878,-2.080902456286267,3.642908861157088,0.0050137659907341005,506
507,,2.4906317547295878,-2.080902456286267,3.642908861157088,0.005001828372478485,507
508,,2.4906317547295878,-2.080902456286267,3.642908861157088,0.0049894176423549656,508
509,,2.4906317547295878,-2.080902456286267,3.642908861157088,0.004976826012134552,509
510,5,2.509753358955089,-2.0853226279690986,3.5607726404940285,0.004964346885681152,510
511,,2.509753358955089,-2.0853226279690986,3.5607726404940285,0.0049518108367919925,511
512,,2.509753358955089,-2.0853226279690986,3.5607726404940285,0.004938915073871612,512
513,,2.509753358955089,-2.0853226279690986,3.5607726404940285,0.004925761222839355,513
514,,2.509753358955089,-2.0853226279690986,3.5607726404940285,0.004912296235561371,514
515,5,2.5288494273855244,-2.089629211511336,3.4758426417842787,0.004898373037576675,515
516,,2.5288494273855244,-2.089629211511336,3.4758426417842787,0.004883905947208405,516
517,,2.5288494273855244,-2.089629211511336,3.4758426417842787,0.004868677854537964,517
518,,2.5288494273855244,-2.089629211511336,3.4758426417842787,0.004852862954139709,518
519,,2.5288494273855244,-2.089629211511336,3.4758426417842787,0.0048359957337379455,519
520,5,2.5478396657808062,-2.0938844904170804,3.3883728708645244,0.004818210899829864,520
521,,2.5478396657808062,-2.0938844904170804,3.3883728708645244,0.004799959659576416,521
522,,2.5478396657808062,-2.0938844904170804,3.3883728708645244,0.004782297760248184,522
523,,2.5478396657808062,-2.0938844904170804,3.3883728708645244,0.0047657105326652524,523
524,,2.5478396657808062,-2.0938844904170804,3.3883728708645244,0.0047499479353427885,524
525,5,2.5667392725122,-2.0980771584691342,3.298523278457659,0.0047345182299613955,525
526,,2.5667392725122,-2.0980771584691342,3.298523278457659,0.004719665497541428,526
527,,2.5667392725122,-2.0980771584691342,3.298523278457659,0.0047048601508140565,527
528,,2.5667392725122,-2.0980771584691342,3.298523278457659,0.004690246284008026,528
529,,2.5667392725122,-2.0980771584691342,3.298523278457659,0.004675189554691314,529
530,5,2.585756415197544,-2.102047298304757,3.2062105260011475,0.004658984839916229,530
531,,2.585756415197544,-2.102047298304757,3.2062105260011475,0.004641740024089814,531
532,,2.585756415197544,-2.102047298304757,3.2062105260011475,0.004623738080263138,532
533,,2.585756415197544,-2.102047298304757,3.2062105260011475,0.004605700969696045,533
534,,2.585756415197544,-2.102047298304757,3.2062105260011475,0.004588354974985122,534
535,5,2.6046552343943485,-2.1059768949723106,3.111978834543378,0.004571332633495331,535
536,,2.6046552343943485,-2.1059768949723106,3.111978834543378,0.004554431736469269,536
537,,2.6046552343943485,-2.1059768949723106,3.111978834543378,0.004537489414215088,537
538,,2.6046552343943485,-2.1059768949723106,3.111978834543378,0.004520585983991623,538
539,,2.6046552343943485,-2.1059768949723106,3.111978834543378,0.00450369119644165,539
540,5,2.6235779471976897,-2.109756779264911,3.0158790226414767,0.0044865357875823976,540
541,,2.6235779471976897,-2.109756779264911,3.0158790226414767,0.004469459056854248,541
542,,2.6235779471976897,-2.109756779264911,3.0158790226414767,0.004452419131994247,542
543,,2.6235779471976897,-2.109756779264911,3.0158790226414767,0.0044349457323551176,543
544,,2.6235779471976897,-2.109756779264911,3.0158790226414767,0.004417164176702499,544
545,5,2.6424819498216054,-2.1134200592580767,2.9182373423040495,0.0043992212414741515,545
546,,2.6424819498216054,-2.1134200592580767,2.9182373423040495,0.004381418079137802,546
547,,2.6424819498216054,-2.1134200592580767,2.9182373423040495,0.004364341497421265,547
548,,2.6424819498216054,-2.1134200592580767,2.9182373423040495,0.004348185509443283,548
549,,2.6424819498216054,-2.1134200592580767,2.9182373423040495,0.00433274194598198,549
550,5,2.6614080530594415,-2.116935616338369,2.8192810644412702,0.004317509829998016,550
551,,2.6614080530594415,-2.116935616338369,2.8192810644412702,0.004301827251911163,551
552,,2.6614080530594415,-2.116935616338369,2.8192810644412702,0.004285776913166046,552
553,,2.6614080530594415,-2.116935616338369,2.8192810644412702,0.004269672781229019,553
554,,2.6614080530594415,-2.116935616338369,2.8192810644412702,0.004254285097122192,554
555,5,2.6803984928558107,-2.120271249485894,2.7192501023810447,0.004239250123500824,555
556,,2.6803984928558107,-2.120271249485894,2.7192501023810447,0.004225155264139175,556
557,,2.6803984928558107,-2.120271249485894,2.7192501023810447,0.004212418794631958,557
558,,2.6803984928558107,-2.120271249485894,2.7192501023810447,0.004200056195259094,558
559,,2.6803984928558107,-2.120271249485894,2.7192501023810447,0.004188328981399536,559
560,5,2.6995274049365845,-2.1233702792477844,2.6183517028096683,0.004177143275737763,560
561,,2.6995274049365845,-2.1233702792477844,2.6183517028096683,0.004166685342788697,561
562,,2.6995274049365845,-2.1233702792477844,2.6183517028096683,0.004156101495027542,562
563,,2.6995274049365845,-2.1233702792477844,2.6183517028096683,0.004145238995552063,563
564,,2.6995274049365845,-2.1233702792477844,2.6183517028096683,0.004133885502815246,564
565,5,2.718787823631605,-2.126238445199538,2.516920975338106,0.004123170673847198,565
566,,2.718787823631605,-2.126238445199538,2.516920975338106,0.00411322757601738,566
567,,2.718787823631605,-2.126238445199538,2.516920975338106,0.004103400111198426,567
568,,2.718787823631605,-2.126238445199538,2.516920975338106,0.004093535393476486,568
569,,2.718787823631605,-2.126238445199538,2.516920975338106,0.004083658754825592,569
570,5,2.738100158089444,-2.1289361339062784,2.4154063059007074,0.004073889553546905,570
571,,2.738100158089444,-2.1289361339062784,2.4154063059007074,0.0040641680359840395,571
572,,2.738100158089444,-2.1289361339062784,2.4154063059007074,0.004054453074932098,572
573,,2.738100158089444,-2.1289361339062784,2.4154063059007074,0.004045152962207794,573
574,,2.738100158089444,-2.1289361339062784,2.4154063059007074,0.004036019295454025,574
575,5,2.7574426070683327,-2.1314669639163033,2.314221694606155,0.004026593714952469,575
576,,2.7574426070683327,-2.1314669639163033,2.314221694606155,0.004017328321933747,576
577,,2.7574426070683327,-2.1314669639163033,2.314221694606155,0.0040073667466640475,577
578,,2.7574426070683327,-2.1314669639163033,2.314221694606155,0.0039966821670532225,578
579,,2.7574426070683327,-2.1314669639163033,2.314221694606155,0.003985635340213776,579
580,5,2.776753134184868,-2.13387526782327,2.213797992097646,0.0039745005965232845,580
581,,2.776753134184868,-2.13387526782327,2.213797992097646,0.003963676244020462,581
582,,2.776753134184868,-2.13387526782327,2.213797992097646,0.003953441381454468,582
583,,2.776753134184868,-2.13387526782327,2.213797992097646,0.003943385183811187,583
584,,2.776753134184868,-2.13387526782327,2.213797992097646,0.003933633267879486,584
585,5,2.796043263107142,-2.1361536510865315,2.1144327937345744,0.003924082070589066,585
586,,2.796043263107142,-2.1361536510865315,2.1144327937345744,0.003914638757705689,586
587,,2.796043263107142,-2.1361536510865315,2.1144327937345744,0.0039050428569316863,587
588,,2.796043263107142,-2.1361536510865315,2.1144327937345744,0.003895471692085266,588
589,,2.796043263107142,-2.1361536510865315,2.1144327937345744,0.00388578861951828,589
590,5,2.8153790284570253,-2.1382533092520526,2.01633699694157,0.0038757362961769105,590
591,,2.8153790284570253,-2.1382533092520526,2.01633699694157,0.0038657692074775696,591
592,,2.8153790284570253,-2.1382533092520526,2.01633699694157,0.003855496048927307,592
593,,2.8153790284570253,-2.1382533092520526,2.01633699694157,0.0038450512290000914,593
594,,2.8153790284570253,-2.1382533092520526,2.01633699694157,0.0038347962498664857,594
595,5,2.83467521344171,-2.140240551109602,1.9199103697488609,0.003825419545173645,595
596,,2.83467521344171,-2.140240551109602,1.9199103697488609,0.003816383630037308,596
597,,2.83467521344171,-2.140240551109602,1.9199103697488609,0.0038074205815792086,597
598,,2.83467521344171,-2.140240551109602,1.9199103697488609,0.0037983277440071105,598
599,,2.83467521344171,-2.140240551109602,1.9199103697488609,0.0037889373302459717,599
600,5,2.8540281499094236,-2.142043661154097,1.8252894414844167,0.003779161870479584,600
601,,2.8540281499094236,-2.142043661154097,1.8252894414844167,0.003769112825393677,601
602,,2.8540281499094236,-2.142043661154097,1.8252894414844167,0.0037591789662837984,602
603,,2.8540281499094236,-2.142043661154097,1.8252894414844167,0.0037492553889751433,603
604,,2.8540281499094236,-2.142043661154097,1.8252894414844167,0.003739432692527771,604
605,5,2.873333783511885,-2.143742830350916,1.7328512743285247,0.0037299378216266634,605
606,,2.873333783511885,-2.143742830350916,1.7328512743285247,0.003720436543226242,606
607,,2.873333783511885,-2.143742830350916,1.7328512743285247,0.003710896074771881,607
608,,2.873333783511885,-2.143742830350916,1.7328512743285247,0.0037015891075134278,608
609,,2.873333783511885,-2.143742830350916,1.7328512743285247,0.0036922454833984374,609
610,5,2.892661973506619,-2.1452864644309573,1.642722704450709,0.0036829236149787904,610
611,,2.892661973506619,-2.1452864644309573,1.642722704450709,0.003673369735479355,611
612,,2.892661973506619,-2.1452864644309573,1.642722704450709,0.003663214594125748,612
613,,2.892661973506619,-2.1452864644309573,1.642722704450709,0.003652340620756149,613
614,,2.892661973506619,-2.1452864644309573,1.642722704450709,0.003640788793563843,614
615,5,2.9119325622780345,-2.1467361641096083,1.555191207912483,0.0036287429928779603,615
616,,2.9119325622780345,-2.1467361641096083,1.555191207912483,0.003616602271795273,616
617,,2.9119325622780345,-2.1467361641096083,1.555191207912483,0.003604725748300552,617
618,,2.9119325622780345,-2.1467361641096083,1.555191207912483,0.0035931457579135894,618
619,,2.9119325622780345,-2.1467361641096083,1.555191207912483,0.003582068234682083,619
620,5,2.9311063418645675,-2.1481222377702998,1.4704582213739337,0.0035716210305690764,620
621,,2.9311063418645675,-2.1481222377702998,1.4704582213739337,0.00356142595410347,621
622,,2.9311063418645675,-2.1481222377702998,1.4704582213739337,0.003551350086927414,622
623,,2.9311063418645675,-2.1481222377702998,1.4704582213739337,0.0035412007570266722,623
624,,2.9311063418645675,-2.1481222377702998,1.4704582213739337,0.0035308712720870973,624
625,5,2.9503631557621377,-2.1493106965748594,1.388451451528157,0.003520661145448685,625
626,,2.9503631557621377,-2.1493106965748594,1.388451451528157,0.0035102172195911408,626
627,,2.9503631557621377,-2.1493106965748594,1.388451451528157,0.0034997034072875976,627
628,,2.9503631557621377,-2.1493106965748594,1.388451451528157,0.0034895086288452147,628
629,,2.9503631557621377,-2.1493106965748594,1.388451451528157,0.0034796850383281707,629
630,5,2.96961059546307,-2.150372038381919,1.3093881992649556,0.003470180779695511,630
631,,2.96961059546307,-2.150372038381919,1.3093881992649556,0.0034610970318317415,631
632,,2.96961059546307,-2.150372038381919,1.3093881992649556,0.0034523405134677886,632
633,,2.96961059546307,-2.150372038381919,1.3093881992649556,0.003443850874900818,633
634,,2.96961059546307,-2.150372038381919,1.3093881992649556,0.003435366004705429,634
635,5,2.988934347338221,-2.1512433462863907,1.2332646480459377,0.003426694720983505,635
636,,2.988934347338221,-2.1512433462863907,1.2332646480459377,0.0034179206192493437,636
637,,2.988934347338221,-2.1512433462863907,1.2332646480459377,0.003408945947885513,637
638,,2.988934347338221,-2.1512433462863907,1.2332646480459377,0.003399883806705475,638
639,,2.988934347338221,-2.1512433462863907,1.2332646480459377,0.0033909980952739715,639
640,5,3.008247397773896,-2.151990671284433,1.1602332615211197,0.003382284492254257,640
641,,3.008247397773896,-2.151990671284433,1.1602332615211197,0.003374077081680298,641
642,,3.008247397773896,-2.151990671284433,1.1602332615211197,0.0033660902082920073,642
643,,3.008247397773896,-2.151990671284433,1.1602332615211197,0.0033582374453544617,643
644,,3.008247397773896,-2.151990671284433,1.1602332615211197,0.0033506694436073303,644
645,5,3.0276011076097067,-2.1525767358192867,1.09028037822392,0.0033433440327644347,645
646,,3.0276011076097067,-2.1525767358192867,1.09028037822392,0.0033362703025341034,646
647,,3.0276011076097067,-2.1525767358192867,1.09028037822392,0.0033291125297546386,647
648,,3.0276011076097067,-2.1525767358192867,1.09028037822392,0.00332184374332428,648
649,,3.0276011076097067,-2.1525767358192867,1.09028037822392,0.003314446806907654,649
650,5,3.046995145898135,-2.153008871738621,1.023420817020172,0.003306846022605896,650
651,,3.046995145898135,-2.153008871738621,1.023420817020172,0.0032993268966674803,651
652,,3.046995145898135,-2.153008871738621,1.023420817020172,0.0032918569445610046,652
653,,3.046995145898135,-2.153008871738621,1.023420817020172,0.003284568339586258,653
654,,3.046995145898135,-2.153008871738621,1.023420817020172,0.0032779383659362793,654
655,5,3.066362524178567,-2.153345194261922,0.9596980420797507,0.003271874487400055,655
656,,3.066362524178567,-2.153345194261922,0.9596980420797507,0.003266073167324066,656
657,,3.066362524178567,-2.153345194261922,0.9596980420797507,0.003260400891304016,657
658,,3.066362524178567,-2.153345194261922,0.9596980420797507,0.00325466588139534,658
659,,3.066362524178567,-2.153345194261922,0.9596980420797507,0.0032489046454429625,659
660,5,3.08580075973845,-2.1535126113128373,0.899007011669122,0.0032430827617645265,660
661,,3.08580075973845,-2.1535126113128373,0.899007011669122,0.0032371333241462707,661
662,,3.08580075973845,-2.1535126113128373,0.899007011669122,0.0032311132550239562,662
663,,3.08580075973845,-2.1535126113128373,0.899007011669122,0.0032250700891017915,663
664,,3.08580075973845,-2.1535126113128373,0.899007011669122,0.0032189416885375975,664
665,5,3.1052000228591035,-2.1535934195042423,0.8413980081763741,0.0032126903533935547,665
666,,3.1052000228591035,-2.1535934195042423,0.8413980081763741,0.003206426501274109,666
667,,3.1052000228591035,-2.1535934195042423,0.8413980081763741,0.003200388550758362,667
668,,3.1052000228591035,-2.1535934195042423,0.8413980081763741,0.003194468915462494,668
669,,3.1052000228591035,-2.1535934195042423,0.8413980081763741,0.003188357502222061,669
