step,LiarsDice4/conv,LiarsDice4/iters,LiarsDice4/nodes_touched
750,4.11781996440333e-05,750,12271500
751,3.917056325814655e-05,751,12287862
752,4.046541580960544e-05,752,12304224
753,3.833850232289743e-05,753,12320586
754,3.6261814279986426e-05,754,12336948
755,4.223615214473536e-05,755,12353310
756,4.712742010026805e-05,756,12369672
757,4.8377520890513503e-05,757,12386034
758,4.3196824694585745e-05,758,12402396
759,3.212585824797359e-05,759,12418758
760,2.90023708466626e-05,760,12435120
761,2.4477140838287392e-05,761,12451482
762,2.8656934733587575e-05,762,12467844
763,3.747320628199116e-05,763,12484206
764,3.892357120952386e-05,764,12500568
765,3.814803734568384e-05,765,12516930
766,3.83306063546085e-05,766,12533292
767,4.1006712712905735e-05,767,12549654
768,3.738054376033195e-05,768,12566016
769,3.352861241692068e-05,769,12582378
770,4.202950082200785e-05,770,12598740
771,4.746415519991248e-05,771,12615102
772,4.720760223763526e-05,772,12631464
773,4.0877922618164086e-05,773,12647826
774,3.0874285021124936e-05,774,12664188
775,2.9029846481318927e-05,775,12680550
776,2.3454230962685618e-05,776,12696912
777,2.7309218839553784e-05,777,12713274
778,3.556956831561944e-05,778,12729636
779,3.7425159305413264e-05,779,12745998
780,3.625222300222136e-05,780,12762360
781,3.765422207850644e-05,781,12778722
782,3.953815264066962e-05,782,12795084
783,3.530863143735852e-05,783,12811446
784,2.953794392362985e-05,784,12827808
785,4.1739519200570396e-05,785,12844170
786,4.708849488165717e-05,786,12860532
787,4.4718337164628696e-05,787,12876894
788,3.8815171461273335e-05,788,12893256
789,3.292320459058473e-05,789,12909618
790,2.9842511015870654e-05,790,12925980
791,2.3600719844918405e-05,791,12942342
792,2.4615252203822463e-05,792,12958704
793,3.347809520293926e-05,793,12975066
794,3.6706325131249246e-05,794,12991428
795,3.644119541394014e-05,795,13007790
796,3.885008098712672e-05,796,13024152
797,3.8576724131780815e-05,797,13040514
798,3.4131293825644116e-05,798,13056876
799,3.050558876679932e-05,799,13073238
800,4.0207310748698044e-05,800,13089600
801,4.552777081513748e-05,801,13105962
802,4.3671707610680455e-05,802,13122324
803,3.893452546414877e-05,803,13138686
804,3.565638929599324e-05,804,13155048
805,3.0042878839925402e-05,805,13171410
806,2.3655293774033775e-05,806,13187772
807,2.1689216050883864e-05,807,13204134
808,3.1897062538390614e-05,808,13220496
809,3.6605404027965915e-05,809,13236858
810,3.7126292484673806e-05,810,13253220
811,3.95114785164824e-05,811,13269582
812,3.8727715633624094e-05,812,13285944
813,3.486302429611676e-05,813,13302306
814,3.113928959418838e-05,814,13318668
815,3.733364704529285e-05,815,13335030
816,4.352195493757122e-05,816,13351392
817,4.334323583941868e-05,817,13367754
818,4.0445672774266916e-05,818,13384116
819,3.654514274817333e-05,819,13400478
820,2.9235473667454936e-05,820,13416840
821,2.3658345198716152e-05,821,13433202
822,1.997363625062462e-05,822,13449564
823,3.0507620403297242e-05,823,13465926
824,3.6255633543841315e-05,824,13482288
825,3.6158972393819655e-05,825,13498650
826,3.814397206988729e-05,826,13515012
827,3.83088569824927e-05,827,13531374
828,3.6509369995885166e-05,828,13547736
829,3.200021866042735e-05,829,13564098
830,3.550794480650099e-05,830,13580460
831,4.184795930671503e-05,831,13596822
832,4.389858914299882e-05,832,13613184
833,4.086038292665933e-05,833,13629546
834,3.554952942481926e-05,834,13645908
835,2.8065191672869277e-05,835,13662270
836,2.4552578718056717e-05,836,13678632
837,2.0784146847425966e-05,837,13694994
838,2.8316439023564483e-05,838,13711356
839,3.4844164758053575e-05,839,13727718
840,3.475584460402997e-05,840,13744080
841,3.574941177668378e-05,841,13760442
842,3.747084834625908e-05,842,13776804
843,3.727852718903024e-05,843,13793166
844,3.3144973100945885e-05,844,13809528
845,3.09582227681765e-05,845,13825890
846,4.0296327696115464e-05,846,13842252
847,4.432773733554357e-05,847,13858614
848,4.16063870550612e-05,848,13874976
849,3.4522504801959286e-05,849,13891338
850,2.8361433185603024e-05,850,13907700
851,2.632346984035583e-05,851,13924062
852,2.0565711873300058e-05,852,13940424
853,2.4568438160055966e-05,853,13956786
854,3.218221781826902e-05,854,13973148
855,3.4157127607115784e-05,855,13989510
856,3.3763143835484344e-05,856,14005872
857,3.599044549644492e-05,857,14022234
858,3.628309328691792e-05,858,14038596
859,3.325128850438508e-05,859,14054958
860,2.810102606743553e-05,860,14071320
861,3.785125653626986e-05,861,14087682
862,4.341958657669287e-05,862,14104044
863,4.2145134403495654e-05,863,14120406
864,3.581758254950218e-05,864,14136768
865,3.245100883886298e-05,865,14153130
866,2.8000275659322005e-05,866,14169492
867,2.3526230024131095e-05,867,14185854
868,1.995047127530125e-05,868,14202216
869,2.864946498970511e-05,869,14218578
870,3.326723563484846e-05,870,14234940
871,3.25155846131811e-05,871,14251302
872,3.636117183120763e-05,872,14267664
873,3.45884842061564e-05,873,14284026
874,3.33261208853991e-05,874,14300388
875,2.9906103877076762e-05,875,14316750
876,3.36412654844756e-05,876,14333112
877,4.071591155579979e-05,877,14349474
878,4.154403971559639e-05,878,14365836
879,3.8755999971051835e-05,879,14382198
880,3.6364870885083334e-05,880,14398560
881,2.9439158683024214e-05,881,14414922
882,2.5179642857326573e-05,882,14431284
883,1.7334286913688046e-05,883,14447646
884,2.46242814673156e-05,884,14464008
885,3.1874647552773e-05,885,14480370
886,3.329588556461732e-05,886,14496732
887,3.624739160216356e-05,887,14513094
888,3.493959172440331e-05,888,14529456
889,3.384464641995738e-05,889,14545818
890,3.208934347422032e-05,890,14562180
891,3.040874772940183e-05,891,14578542
892,3.654580624735254e-05,892,14594904
893,4.032852981253332e-05,893,14611266
894,4.097753461716064e-05,894,14627628
895,3.8198467867150976e-05,895,14643990
896,3.164443063104205e-05,896,14660352
897,2.564740174311811e-05,897,14676714
898,1.955599986628795e-05,898,14693076
899,1.9990376024223155e-05,899,14709438
900,2.934509735980778e-05,900,14725800
901,3.309996501301565e-05,901,14742162
902,3.371540913059412e-05,902,14758524
903,3.400014353455855e-05,903,14774886
904,3.417036702420273e-05,904,14791248
905,3.4552830592046724e-05,905,14807610
906,2.9503110677751854e-05,906,14823972
907,3.137009429571985e-05,907,14840334
908,3.852763704394191e-05,908,14856696
909,4.1177422158096555e-05,909,14873058
910,3.9688939646141674e-05,910,14889420
911,3.229407800994788e-05,911,14905782
912,2.521916186579154e-05,912,14922144
913,2.2401375949075708e-05,913,14938506
914,1.792276971058701e-05,914,14954868
915,2.499323336115772e-05,915,14971230
916,3.0957040974489286e-05,916,14987592
917,3.1262926817900855e-05,917,15003954
918,3.192535318124329e-05,918,15020316
919,3.310524382751229e-05,919,15036678
920,3.5031100006452376e-05,920,15053040
921,3.1557144071520105e-05,921,15069402
922,2.5253455548886194e-05,922,15085764
923,3.550194714060234e-05,923,15102126
924,4.063280320974749e-05,924,15118488
925,3.9634228070607735e-05,925,15134850
926,3.3909451296498805e-05,926,15151212
927,2.794808956217698e-05,927,15167574
928,2.465508217119189e-05,928,15183936
929,2.0937329335567884e-05,929,15200298
930,1.8847102791680337e-05,930,15216660
931,2.6763566335609446e-05,931,15233022
932,3.049423904059878e-05,932,15249384
933,2.9188557632141288e-05,933,15265746
934,3.289522919116411e-05,934,15282108
935,3.5042255057363136e-05,935,15298470
936,3.219077416891092e-05,936,15314832
937,2.6942386290765286e-05,937,15331194
938,3.0450577473424556e-05,938,15347556
939,3.8312189936814955e-05,939,15363918
940,4.01977100858153e-05,940,15380280
941,3.617471893738872e-05,941,15396642
942,3.215621385553591e-05,942,15413004
943,2.7944046147997115e-05,943,15429366
944,2.4242772140616042e-05,944,15445728
945,1.7931840534786414e-05,945,15462090
946,2.0793383112931857e-05,946,15478452
947,2.7997062018437352e-05,947,15494814
948,3.062776173068729e-05,948,15511176
949,3.246232563678536e-05,949,15527538
950,3.4619085657078275e-05,950,15543900
951,3.373025153739079e-05,951,15560262
952,3.00368246097249e-05,952,15576624
953,2.777135576521872e-05,953,15592986
954,3.318957094953362e-05,954,15609348
955,3.830998215247766e-05,955,15625710
956,3.802357669764611e-05,956,15642072
957,3.4716610603703624e-05,957,15658434
958,3.277543750998535e-05,958,15674796
959,2.53087971208224e-05,959,15691158
960,2.1475025533533587e-05,960,15707520
961,1.594879370147434e-05,961,15723882
962,2.361624621773778e-05,962,15740244
963,2.9765812847231538e-05,963,15756606
964,3.0422154190318934e-05,964,15772968
965,3.375478867455317e-05,965,15789330
966,3.315492666071396e-05,966,15805692
967,3.1993134758719066e-05,967,15822054
968,3.0250592184595526e-05,968,15838416
969,2.7605185188739334e-05,969,15854778
970,3.399869084334123e-05,970,15871140
971,3.79434804234427e-05,971,15887502
972,3.695339327798586e-05,972,15903864
973,3.447820244113775e-05,973,15920226
974,2.887630735697727e-05,974,15936588
975,2.335050996127644e-05,975,15952950
976,1.8811361045482228e-05,976,15969312
977,1.7125203353507423e-05,977,15985674
978,2.6037698910647694e-05,978,16002036
979,3.0093898860095863e-05,979,16018398
980,3.0047520314997744e-05,980,16034760
981,3.144272094116052e-05,981,16051122
982,3.179241302737196e-05,982,16067484
983,3.276939154334135e-05,983,16083846
984,2.8908767124143087e-05,984,16100208
985,2.7237649142787534e-05,985,16116570
986,3.522887079873693e-05,986,16132932
987,3.843567174047213e-05,987,16149294
988,3.6271495061621084e-05,988,16165656
989,3.151786190282169e-05,989,16182018
990,2.5425412964102945e-05,990,16198380
991,2.251772182133502e-05,991,16214742
992,1.8098818786799892e-05,992,16231104
993,1.92222066819972e-05,993,16247466
994,2.6377777340796937e-05,994,16263828
995,2.8962584582764572e-05,995,16280190
996,2.8644406566379066e-05,996,16296552
997,3.0495925294339588e-05,997,16312914
998,3.209828786641944e-05,998,16329276
999,3.108595386554225e-05,999,16345638
1000,2.6220483322750288e-05,1000,16362000
