step,BattleShip2/conv,BattleShip2/iters,BattleShip2/nodes_touched
812,0.0023326807894776813,812,16352056
813,0.0023782316913885104,813,16372194
814,0.0023670815151063396,814,16392332
815,0.0023225984635281693,815,16412470
816,0.002296571293727623,816,16432608
817,0.002358096470243154,817,16452746
818,0.0023999073107537905,818,16472884
819,0.0024999983405846193,819,16493022
820,0.0025483909231502344,820,16513160
821,0.0025403459870260714,821,16533298
822,0.002454656293069679,822,16553436
823,0.002384048265651584,823,16573574
824,0.0024044316009228517,824,16593712
825,0.0024347438685718426,825,16613850
826,0.0025834845650897775,826,16633988
827,0.002567885291256178,827,16654126
828,0.0026331566455972677,828,16674264
829,0.0028073219534915372,829,16694402
830,0.00289881183850782,830,16714540
831,0.002819322909517308,831,16734678
832,0.002706600812899862,832,16754816
833,0.002686801009468276,833,16774954
834,0.002727838989958875,834,16795092
835,0.0028851663204698674,835,16815230
836,0.0029771570797558766,836,16835368
837,0.002976923476390503,837,16855506
838,0.0029426303774398588,838,16875644
839,0.002872660789956738,839,16895782
840,0.0028283124755145717,840,16915920
841,0.0027277532657935533,841,16936058
842,0.002551419385618925,842,16956196
843,0.002445428359195534,843,16976334
844,0.0024544398586685,844,16996472
845,0.002492297534943566,845,17016610
846,0.0023877323132779904,846,17036748
847,0.0022372443754583027,847,17056886
848,0.0021609552855929026,848,17077024
849,0.0022391917263155925,849,17097162
850,0.0022723568588399745,850,17117300
851,0.002223003842728777,851,17137438
852,0.00209990860088366,852,17157576
853,0.002033894322745755,853,17177714
854,0.002042839590668144,854,17197852
855,0.002104480287970889,855,17217990
856,0.002067933934065014,856,17238128
857,0.0019567061131745,857,17258266
858,0.00196512600046439,858,17278404
859,0.0021011086406630963,859,17298542
860,0.002202831692204421,860,17318680
861,0.0022250672921676484,861,17338818
862,0.00216910726199554,862,17358956
863,0.0021564244943431676,863,17379094
864,0.002207341615081071,864,17399232
865,0.0023840503802932123,865,17419370
866,0.002535841213489709,866,17439508
867,0.002584653321742514,867,17459646
868,0.0025857668730460692,868,17479784
869,0.0025063021100508176,869,17499922
870,0.0024175215304947373,870,17520060
871,0.0023943890140744606,871,17540198
872,0.00245905866671009,872,17560336
873,0.002556972932348911,873,17580474
874,0.0025578001714324783,874,17600612
875,0.002646343235196136,875,17620750
876,0.0027175243116124292,876,17640888
877,0.0027006809642949325,877,17661026
878,0.0026430162083147524,878,17681164
879,0.0025432203076851123,879,17701302
880,0.0024720261100567575,880,17721440
881,0.002430371109687246,881,17741578
882,0.002385352775910232,882,17761716
883,0.002284099361185399,883,17781854
884,0.002206587213864908,884,17801992
885,0.0020683228702081946,885,17822130
886,0.001909549918835407,886,17842268
887,0.0018464733057518834,887,17862406
888,0.0018695345384543427,888,17882544
889,0.0018665314137131794,889,17902682
890,0.001983660163598966,890,17922820
891,0.0020236794005790704,891,17942958
892,0.002027926706054839,892,17963096
893,0.0020028248020130257,893,17983234
894,0.0020627819574811634,894,18003372
895,0.002146337977531221,895,18023510
896,0.0022619543586790414,896,18043648
897,0.0023512407630221777,897,18063786
898,0.002403513837677229,898,18083924
899,0.002389998321486675,899,18104062
900,0.0022777154989971904,900,18124200
901,0.0021886089985263535,901,18144338
902,0.0021979094893473383,902,18164476
903,0.002295843200338099,903,18184614
904,0.002310342009752997,904,18204752
905,0.0023470510297814995,905,18224890
906,0.0023585444226649765,906,18245028
907,0.002314357991487548,907,18265166
908,0.002321121554725414,908,18285304
909,0.0024864956326066667,909,18305442
910,0.0026562106538876584,910,18325580
911,0.0027626209676593905,911,18345718
912,0.002772700628175917,912,18365856
913,0.0026920714564364068,913,18385994
914,0.0025475343261295857,914,18406132
915,0.002351441767163287,915,18426270
916,0.0022530583652917158,916,18446408
917,0.002282526455772149,917,18466546
918,0.0024071952569141297,918,18486684
919,0.0024838816785273665,919,18506822
920,0.002404713434864758,920,18526960
921,0.0023533339914436624,921,18547098
922,0.0022398635976805803,922,18567236
923,0.0021451241759683493,923,18587374
924,0.0021195599161208944,924,18607512
925,0.002053119940461645,925,18627650
926,0.0020313888451791717,926,18647788
927,0.0020044696649504368,927,18667926
928,0.002001480455392668,928,18688064
929,0.001908283416469092,929,18708202
930,0.001837111781175016,930,18728340
931,0.0018655693483096703,931,18748478
932,0.0018442645975871863,932,18768616
933,0.0019262921023710522,933,18788754
934,0.0020893137657045924,934,18808892
935,0.0022164246063145487,935,18829030
936,0.0022554770076164687,936,18849168
937,0.0023179109247415397,937,18869306
938,0.002313399990334808,938,18889444
939,0.0022698053069521995,939,18909582
940,0.0021950102945233474,940,18929720
941,0.002140552524241446,941,18949858
942,0.0021691447871080016,942,18969996
943,0.002218690050642791,943,18990134
944,0.0022060804016246216,944,19010272
945,0.0021436789326222394,945,19030410
946,0.0020966164859749226,946,19050548
947,0.0022209294776930344,947,19070686
948,0.002266329328312555,948,19090824
949,0.002271574978086166,949,19110962
950,0.002379697163062189,950,19131100
951,0.002483988934995185,951,19151238
952,0.002524726100892105,952,19171376
953,0.002518755583524379,953,19191514
954,0.0025040672527537056,954,19211652
955,0.0024474604927568477,955,19231790
956,0.002368698153171367,956,19251928
957,0.002294695212323894,957,19272066
958,0.002190548033196571,958,19292204
959,0.002139951986274591,959,19312342
960,0.002111138882353314,960,19332480
961,0.0021019986280406133,961,19352618
962,0.0021576187438502314,962,19372756
963,0.0022038355054952996,963,19392894
964,0.0021923852053606363,964,19413032
965,0.0021647054641303898,965,19433170
966,0.002134549776845518,966,19453308
967,0.002098476597204524,967,19473446
968,0.0019705673446384075,968,19493584
969,0.0019528995062656485,969,19513722
970,0.0020154833978548448,970,19533860
971,0.0020814638981466738,971,19553998
972,0.0020762679546730833,972,19574136
973,0.0020675045759278032,973,19594274
974,0.0020987853626573405,974,19614412
975,0.0021567618375550324,975,19634550
976,0.0022133639586984777,976,19654688
977,0.002223178041293239,977,19674826
978,0.0021806573576479416,978,19694964
979,0.00215313913084747,979,19715102
980,0.0021168865608316434,980,19735240
981,0.002071725898138199,981,19755378
982,0.0020096268364840353,982,19775516
983,0.002010639414905868,983,19795654
984,0.0020499420788742673,984,19815792
985,0.0021395995717675143,985,19835930
986,0.0022207534543929874,986,19856068
987,0.0022244197554068257,987,19876206
988,0.002223866606354319,988,19896344
989,0.0022433081301476143,989,19916482
990,0.002267991306034056,990,19936620
991,0.00232864989890863,991,19956758
992,0.0023454738261724506,992,19976896
993,0.002298213805194793,993,19997034
994,0.002232799083777326,994,20017172
995,0.00223158187362521,995,20037310
996,0.0021792531819027627,996,20057448
997,0.002121883577893058,997,20077586
998,0.0021272919136177126,998,20097724
999,0.002156356056759179,999,20117862
1000,0.0021247344040388194,1000,20138000
