step,LeducPoker/conv,LeducPoker/iters,LeducPoker/nodes_touched
789,0.00024310621609337224,789,14923146
790,0.0002330291616818858,790,14942060
791,0.00024187728167233968,791,14960974
792,0.00023130110353458688,792,14979888
793,0.00022742060710490009,793,14998802
794,0.00022387556017804122,794,15017716
795,0.00022273506523935033,795,15036630
796,0.0002102981329370271,796,15055544
797,0.00021582360806335354,797,15074458
798,0.00021219200127706173,798,15093372
799,0.00019593812506162045,799,15112286
800,0.0002095226261183969,800,15131200
801,0.00021574781977636015,801,15150114
802,0.00021516150170824977,802,15169028
803,0.00021332326104411825,803,15187942
804,0.00020963851252542298,804,15206856
805,0.00021948314101756516,805,15225770
806,0.00022571118895677034,806,15244684
807,0.00021289339282853925,807,15263598
808,0.00019804063764228275,808,15282512
809,0.00021692421616482938,809,15301426
810,0.00021959692338439918,810,15320340
811,0.0002174735059840005,811,15339254
812,0.00022745859705758376,812,15358168
813,0.00022326749250441147,813,15377082
814,0.00020664375168694127,814,15395996
815,0.00022441431437721093,815,15414910
816,0.00024299239499925296,816,15433824
817,0.00024010920247007073,817,15452738
818,0.00023668154349615333,818,15471652
819,0.0002191380972233481,819,15490566
820,0.00021270688015742611,820,15509480
821,0.00023589787782085647,821,15528394
822,0.00025752837328879563,822,15547308
823,0.00023553901506695452,823,15566222
824,0.00022139776555307744,824,15585136
825,0.00023215386639940938,825,15604050
826,0.00022713944946378684,826,15622964
827,0.0002048837318400637,827,15641878
828,0.00021387515313354977,828,15660792
829,0.00020533972891773056,829,15679706
830,0.00019014629138718042,830,15698620
831,0.00020648896036984388,831,15717534
832,0.0002100654841168878,832,15736448
833,0.0002062491433729302,833,15755362
834,0.00020914983621096728,834,15774276
835,0.00021835282674635692,835,15793190
836,0.00019275279025798842,836,15812104
837,0.00019721823146735817,837,15831018
838,0.00021483171898070696,838,15849932
839,0.0002256310708457776,839,15868846
840,0.0002121603903823821,840,15887760
841,0.00017949645823399363,841,15906674
842,0.00018705360449217112,842,15925588
843,0.0002065601995892563,843,15944502
844,0.00021130465494853534,844,15963416
845,0.00019089477438097302,845,15982330
846,0.00020042857495082556,846,16001244
847,0.00021245045671583473,847,16020158
848,0.0002086343497244847,848,16039072
849,0.0002038882455270563,849,16057986
850,0.00020857828668603695,850,16076900
851,0.00022630722896140043,851,16095814
852,0.00022376427092707374,852,16114728
853,0.00020311516447196754,853,16133642
854,0.00020175547276876649,854,16152556
855,0.00022485547731804223,855,16171470
856,0.00022465809117347413,856,16190384
857,0.0001993786472271747,857,16209298
858,0.00019003679438640841,858,16228212
859,0.00019377884865239003,859,16247126
860,0.00021460557684915837,860,16266040
861,0.00019512176009124638,861,16284954
862,0.0001828957085616631,862,16303868
863,0.0001980118595297231,863,16322782
864,0.00019285220516097878,864,16341696
865,0.00018977443431879293,865,16360610
866,0.0001927526774162941,866,16379524
867,0.00019350144856195017,867,16398438
868,0.00019652079035489822,868,16417352
869,0.00020613631384848452,869,16436266
870,0.00019204037646097794,870,16455180
871,0.0001914262522831056,871,16474094
872,0.00020414125988167664,872,16493008
873,0.00019007976034990381,873,16511922
874,0.0001819696820038741,874,16530836
875,0.0001999296642896803,875,16549750
876,0.00019607533787618925,876,16568664
877,0.0001915070849415612,877,16587578
878,0.0001990994742342017,878,16606492
879,0.00018374690955989814,879,16625406
880,0.0001775036881836306,880,16644320
881,0.00019250487365360391,881,16663234
882,0.00018775735985429587,882,16682148
883,0.0001786407732558004,883,16701062
884,0.00018652664035218036,884,16719976
885,0.00019502340446593547,885,16738890
886,0.0001853375708448235,886,16757804
887,0.0001809593405982246,887,16776718
888,0.00018233597522494815,888,16795632
889,0.00018723125771707982,889,16814546
890,0.0001859570228538998,890,16833460
891,0.0001688076266071481,891,16852374
892,0.00017225854967867216,892,16871288
893,0.0001813340906625105,893,16890202
894,0.000187678850616102,894,16909116
895,0.00018706567050233436,895,16928030
896,0.00017816350993238306,896,16946944
897,0.00017840596729896963,897,16965858
898,0.00017571686264972186,898,16984772
899,0.00017178681489601888,899,17003686
900,0.00016927345920703107,900,17022600
901,0.00017765414222052633,901,17041514
902,0.00019006425233669688,902,17060428
903,0.00018276029211522493,903,17079342
904,0.000180119454337338,904,17098256
905,0.0001858794113129003,905,17117170
906,0.0001918979990600117,906,17136084
907,0.00018468145926826135,907,17154998
908,0.00017460043409400078,908,17173912
909,0.00017103742759504853,909,17192826
910,0.00019696142782663073,910,17211740
911,0.00021614666983071906,911,17230654
912,0.00018218704304548416,912,17249568
913,0.0001898983553399458,913,17268482
914,0.00020397635351382393,914,17287396
915,0.00019365776543019825,915,17306310
916,0.00019204723169732874,916,17325224
917,0.0001750905086618168,917,17344138
918,0.00017197544076841265,918,17363052
919,0.00018154827149648167,919,17381966
920,0.00018522938466633554,920,17400880
921,0.00018319231615476772,921,17419794
922,0.00017850395784434203,922,17438708
923,0.0001985367503570673,923,17457622
924,0.00019271439929197803,924,17476536
925,0.00016099344355654382,925,17495450
926,0.0001681043094079182,926,17514364
927,0.00017391286848306153,927,17533278
928,0.0001885778617105871,928,17552192
929,0.00019523626754554269,929,17571106
930,0.00017063888097555713,930,17590020
931,0.0001712263862299404,931,17608934
932,0.00018299256660618546,932,17627848
933,0.0001890975838313852,933,17646762
934,0.00017106526973981184,934,17665676
935,0.0001726076081466632,935,17684590
936,0.00017518340267376475,936,17703504
937,0.0001833924542480464,937,17722418
938,0.00018241299602667072,938,17741332
939,0.0001707188677365079,939,17760246
940,0.00018023534603761604,940,17779160
941,0.0001859037122790147,941,17798074
942,0.000192112044732351,942,17816988
943,0.0001875182197102615,943,17835902
944,0.00018836137318123392,944,17854816
945,0.000190075234554693,945,17873730
946,0.0001752339676806547,946,17892644
947,0.0001689507159625958,947,17911558
948,0.0001726658469295289,948,17930472
949,0.00017978381869217241,949,17949386
950,0.00017944065516954655,950,17968300
951,0.0001692622693114515,951,17987214
952,0.0001713599522455561,952,18006128
953,0.00017646111450962676,953,18025042
954,0.0001740194067531009,954,18043956
955,0.00016122230808147953,955,18062870
956,0.00015216451311238222,956,18081784
957,0.00015434138552608556,957,18100698
958,0.00016186144543496594,958,18119612
959,0.0001579037636430941,959,18138526
960,0.00014764157930477473,960,18157440
961,0.00016182820789656382,961,18176354
962,0.0001728523026132689,962,18195268
963,0.0001413264898901187,963,18214182
964,0.0001551531538856593,964,18233096
965,0.00016602220740813411,965,18252010
966,0.00015107376028083985,966,18270924
967,0.00015286455291124712,967,18289838
968,0.0001517430571287559,968,18308752
969,0.00014749169903542636,969,18327666
970,0.00014447347601437288,970,18346580
971,0.00015419253431812885,971,18365494
972,0.00016112871852133615,972,18384408
973,0.00016289085668856618,973,18403322
974,0.00016906342262497376,974,18422236
975,0.0001578979989958762,975,18441150
976,0.0001564688903679598,976,18460064
977,0.000178151427153099,977,18478978
978,0.00019489652367595672,978,18497892
979,0.00017148444731301948,979,18516806
980,0.00017659746778787844,980,18535720
981,0.00019559536610560396,981,18554634
982,0.00018663052084626902,982,18573548
983,0.0001575577151478602,983,18592462
984,0.0001665474524302768,984,18611376
985,0.00016477996408747336,985,18630290
986,0.0001631769644188652,986,18649204
987,0.00017996580479121005,987,18668118
988,0.0001650215697228119,988,18687032
989,0.00016566210384499902,989,18705946
990,0.00018255459851042322,990,18724860
991,0.00018291723027683005,991,18743774
992,0.00015497991863000493,992,18762688
993,0.0001476432278631895,993,18781602
994,0.00015958771110349823,994,18800516
995,0.0001647943628251547,995,18819430
996,0.00015917061724689957,996,18838344
997,0.00015262270461369187,997,18857258
998,0.00014997977094487192,998,18876172
999,0.00014467272383707208,999,18895086
1000,0.00015270815274320837,1000,18914000
