step,BattleShip3/conv,BattleShip3/iters,BattleShip3/nodes_touched
796,0.0019120369461673448,796,1166310344
797,0.001961624518988861,797,1167775558
798,0.002024641653594589,798,1169240772
799,0.0020526698904786977,799,1170705986
800,0.0020874880493664955,800,1172171200
801,0.002084638757400628,801,1173636414
802,0.002060213307090719,802,1175101628
803,0.002033796577918856,803,1176566842
804,0.0019898037791663964,804,1178032056
805,0.0019451863412717901,805,1179497270
806,0.001898380850258008,806,1180962484
807,0.0018409428064049965,807,1182427698
808,0.0018242411072474374,808,1183892912
809,0.001859482103741289,809,1185358126
810,0.0018684621142152497,810,1186823340
811,0.001860762324975368,811,1188288554
812,0.0018415194708516214,812,1189753768
813,0.001829957946426028,813,1191218982
814,0.0018781860586752491,814,1192684196
815,0.0019360436772686979,815,1194149410
816,0.002005000761619108,816,1195614624
817,0.002072641761419469,817,1197079838
818,0.002107092716364209,818,1198545052
819,0.0020827879444040437,819,1200010266
820,0.002019852043037937,820,1201475480
821,0.0019586430594789594,821,1202940694
822,0.0019256455562275399,822,1204405908
823,0.0019391194857519278,823,1205871122
824,0.0019247485667976683,824,1207336336
825,0.0018844186198389706,825,1208801550
826,0.0018535079535831334,826,1210266764
827,0.0018598919196886887,827,1211731978
828,0.0018868960637135057,828,1213197192
829,0.0019052126491007348,829,1214662406
830,0.00191018268974813,830,1216127620
831,0.0018925601667398734,831,1217592834
832,0.0018918070797173253,832,1219058048
833,0.001909956439621746,833,1220523262
834,0.0019380904186087344,834,1221988476
835,0.0019349140815564242,835,1223453690
836,0.0018799666640055557,836,1224918904
837,0.0018491267465847727,837,1226384118
838,0.0018474866594507533,838,1227849332
839,0.0018329160857628313,839,1229314546
840,0.0018250175710682603,840,1230779760
841,0.0018474661899503114,841,1232244974
842,0.0018906454887275964,842,1233710188
843,0.0019185680350395223,843,1235175402
844,0.0019081827195549794,844,1236640616
845,0.0018820297105793943,845,1238105830
846,0.0019104809900985509,846,1239571044
847,0.0019511851881330866,847,1241036258
848,0.0019871187027741544,848,1242501472
849,0.0019871236623365818,849,1243966686
850,0.001977469016301567,850,1245431900
851,0.001961385352017314,851,1246897114
852,0.0019261544191646052,852,1248362328
853,0.0018796569887038206,853,1249827542
854,0.0018682969254558285,854,1251292756
855,0.0018527724705338228,855,1252757970
856,0.001830658777497593,856,1254223184
857,0.0018054781502784,857,1255688398
858,0.0018095407345947029,858,1257153612
859,0.0018892713378238224,859,1258618826
860,0.0019880971569626454,860,1260084040
861,0.002057691067954351,861,1261549254
862,0.002124444690047106,862,1263014468
863,0.002162891751981144,863,1264479682
864,0.002147609004307466,864,1265944896
865,0.002111390383469358,865,1267410110
866,0.002079038450081644,866,1268875324
867,0.00201287330056045,867,1270340538
868,0.001976941010043212,868,1271805752
869,0.0019752890142731433,869,1273270966
870,0.0019573191481581653,870,1274736180
871,0.0019456556107499967,871,1276201394
872,0.0019250930495125496,872,1277666608
873,0.001930863059809551,873,1279131822
874,0.001953505516909315,874,1280597036
875,0.0019492618338868423,875,1282062250
876,0.0019102365509083008,876,1283527464
877,0.0018446039738800324,877,1284992678
878,0.0017843634507423156,878,1286457892
879,0.0017465225858119826,879,1287923106
880,0.0017338952116112416,880,1289388320
881,0.001720110638865513,881,1290853534
882,0.0017162994134566206,882,1292318748
883,0.0017390044372344454,883,1293783962
884,0.0017732518142310333,884,1295249176
885,0.0017867752697306727,885,1296714390
886,0.001800074536904367,886,1298179604
887,0.0018692033981852763,887,1299644818
888,0.0019199347954665796,888,1301110032
889,0.0019360083752622548,889,1302575246
890,0.0019271412568220708,890,1304040460
891,0.0018916846841182527,891,1305505674
892,0.0018438431803323302,892,1306970888
893,0.001802342147614669,893,1308436102
894,0.0018081178727173824,894,1309901316
895,0.001832570882335613,895,1311366530
896,0.001850347108567879,896,1312831744
897,0.0018621421669381966,897,1314296958
898,0.0018600380513442705,898,1315762172
899,0.0018495372977889724,899,1317227386
900,0.0018050344666564327,900,1318692600
901,0.0017792295287053506,901,1320157814
902,0.001783902709982757,902,1321623028
903,0.0017814688440022375,903,1323088242
904,0.0018210161581606321,904,1324553456
905,0.0018446330036605146,905,1326018670
906,0.0018494930177516966,906,1327483884
907,0.0018277255868544007,907,1328949098
908,0.0017910079181221172,908,1330414312
909,0.0017319358438495636,909,1331879526
910,0.0016945156835677655,910,1333344740
911,0.0017235921198706233,911,1334809954
912,0.0017355461216006784,912,1336275168
913,0.0017221144077112227,913,1337740382
914,0.0017109095936082563,914,1339205596
915,0.0016775664709123839,915,1340670810
916,0.0016627952424117798,916,1342136024
917,0.0016427701037127485,917,1343601238
918,0.0016565904834811573,918,1345066452
919,0.0016523067206645203,919,1346531666
920,0.0016483444513261947,920,1347996880
921,0.0016501570517611502,921,1349462094
922,0.001668609130900195,922,1350927308
923,0.0017200027186244221,923,1352392522
924,0.0017992021187637763,924,1353857736
925,0.001849436392891285,925,1355322950
926,0.0018592952596690887,926,1356788164
927,0.0018431348020677557,927,1358253378
928,0.0018371639133421963,928,1359718592
929,0.0018240894792820178,929,1361183806
930,0.0017941352799653587,930,1362649020
931,0.0017917791690159335,931,1364114234
932,0.0018057510682059075,932,1365579448
933,0.0017929238569892453,933,1367044662
934,0.001759875155319987,934,1368509876
935,0.001757921471877047,935,1369975090
936,0.0017610791116911828,936,1371440304
937,0.001762750386515785,937,1372905518
938,0.0017658952560762609,938,1374370732
939,0.001740321075269169,939,1375835946
940,0.0016985894271923652,940,1377301160
941,0.0016353551497401142,941,1378766374
942,0.0016053476943645728,942,1380231588
943,0.001596624549597886,943,1381696802
944,0.0015782616124666443,944,1383162016
945,0.0015933698763450077,945,1384627230
946,0.0015892720667195215,946,1386092444
947,0.0015824965538331626,947,1387557658
948,0.0015836191132850147,948,1389022872
949,0.0015995031129812515,949,1390488086
950,0.0016276512183715508,950,1391953300
951,0.0016330851556230347,951,1393418514
952,0.0016740902986476236,952,1394883728
953,0.001719029063996902,953,1396348942
954,0.0017608682158016947,954,1397814156
955,0.001767947530020575,955,1399279370
956,0.00177354128475328,956,1400744584
957,0.0017902047478647598,957,1402209798
958,0.001814624638969184,958,1403675012
959,0.0018493733146985603,959,1405140226
960,0.0018559095385065894,960,1406605440
961,0.0018238456305070816,961,1408070654
962,0.0018176398297037322,962,1409535868
963,0.001815489401436915,963,1411001082
964,0.0017943033328415015,964,1412466296
965,0.0017464210404219416,965,1413931510
966,0.001706098691094407,966,1415396724
967,0.001723800677391904,967,1416861938
968,0.0017098547019576416,968,1418327152
969,0.0016794217979883702,969,1419792366
970,0.0016942420198726438,970,1421257580
971,0.001716262453122619,971,1422722794
972,0.0017192935529562886,972,1424188008
973,0.0017138039992921766,973,1425653222
974,0.0016851546751753405,974,1427118436
975,0.0016425427505724483,975,1428583650
976,0.0016165213683316804,976,1430048864
977,0.001593984903340423,977,1431514078
978,0.0015609953672023752,978,1432979292
979,0.0015511442746392323,979,1434444506
980,0.001555683266286717,980,1435909720
981,0.001555520181429973,981,1437374934
982,0.001632928065929129,982,1438840148
983,0.0016883017801873484,983,1440305362
984,0.0017047291385673263,984,1441770576
985,0.001730785727803802,985,1443235790
986,0.0017800236137154035,986,1444701004
987,0.00182330663777458,987,1446166218
988,0.001833982070151896,988,1447631432
989,0.0018005457280531878,989,1449096646
990,0.0017336919104583015,990,1450561860
991,0.0016983881764397468,991,1452027074
992,0.0016688157950775218,992,1453492288
993,0.0016581106149968494,993,1454957502
994,0.0016489157710554425,994,1456422716
995,0.001637192477658339,995,1457887930
996,0.0016140523120418138,996,1459353144
997,0.0015606194551099628,997,1460818358
998,0.0015291186139659296,998,1462283572
999,0.0015485112011048713,999,1463748786
1000,0.0015765259300704604,1000,1465214000
