step,LeducPoker/conv,LeducPoker/iters,LeducPoker/nodes_touched,LeducPoker/tau,LeducPoker/alpha,LeducPoker/beta,LeducPoker/gamma
603,0.0003396301721886874,603,11405142,,2.8121103477223315,-2.1707930120317105,1.8940998941684528
604,0.00031719436435624637,604,11424056,5,2.838146658960185,-2.167277225268186,1.791194294299064
605,0.0003176122762982986,605,11442970,,2.838146658960185,-2.167277225268186,1.791194294299064
606,0.0003268076493522232,606,11461884,,2.838146658960185,-2.167277225268186,1.791194294299064
607,0.0003197859150879112,607,11480798,,2.838146658960185,-2.167277225268186,1.791194294299064
608,0.00029090123404201806,608,11499712,,2.838146658960185,-2.167277225268186,1.791194294299064
609,0.00032827706079924246,609,11518626,5,2.850777061339774,-2.1739402223128916,1.7079338648765758
610,0.0003413642849729448,610,11537540,,2.850777061339774,-2.1739402223128916,1.7079338648765758
611,0.0003302215199641467,611,11556454,,2.850777061339774,-2.1739402223128916,1.7079338648765758
612,0.0003345575857433558,612,11575368,,2.850777061339774,-2.1739402223128916,1.7079338648765758
613,0.0003061040776481533,613,11594282,,2.850777061339774,-2.1739402223128916,1.7079338648765758
614,0.0003033174965094698,614,11613196,5,2.8732538119986373,-2.1728966629784567,1.6144819593809867
615,0.0003198053576583676,615,11632110,,2.8732538119986373,-2.1728966629784567,1.6144819593809867
616,0.0003188972601719381,616,11651024,,2.8732538119986373,-2.1728966629784567,1.6144819593809867
617,0.0003062131229882997,617,11669938,,2.8732538119986373,-2.1728966629784567,1.6144819593809867
618,0.00027874230327279426,618,11688852,,2.8732538119986373,-2.1728966629784567,1.6144819593809867
619,0.00028258454949661727,619,11707766,5,2.8888736498082936,-2.17697650777351,1.532028728458274
620,0.00030217326574988324,620,11726680,,2.8888736498082936,-2.17697650777351,1.532028728458274
621,0.00030278482585147093,621,11745594,,2.8888736498082936,-2.17697650777351,1.532028728458274
622,0.0002834039354880913,622,11764508,,2.8888736498082936,-2.17697650777351,1.532028728458274
623,0.00029184808982521404,623,11783422,,2.8888736498082936,-2.17697650777351,1.532028728458274
624,0.0003024316124066728,624,11802336,5,2.911097415739965,-2.1758640684748274,1.4444295343403712
625,0.0002753754350438148,625,11821250,,2.911097415739965,-2.1758640684748274,1.4444295343403712
626,0.00026746624224385784,626,11840164,,2.911097415739965,-2.1758640684748274,1.4444295343403712
627,0.00030653046288060815,627,11859078,,2.911097415739965,-2.1758640684748274,1.4444295343403712
628,0.00031551034685929624,628,11877992,,2.911097415739965,-2.1758640684748274,1.4444295343403712
629,0.0002800690917128118,629,11896906,5,2.934799951240723,-2.173506222399429,1.3583410492668453
630,0.0002989367720486191,630,11915820,,2.934799951240723,-2.173506222399429,1.3583410492668453
631,0.0003233776714737374,631,11934734,,2.934799951240723,-2.173506222399429,1.3583410492668453
632,0.00031194416361965405,632,11953648,,2.934799951240723,-2.173506222399429,1.3583410492668453
633,0.00030930121531669297,633,11972562,,2.934799951240723,-2.173506222399429,1.3583410492668453
634,0.0002972463134802844,634,11991476,5,2.953900719004195,-2.174526491760976,1.280474684006478
635,0.00030094847195827334,635,12010390,,2.953900719004195,-2.174526491760976,1.280474684006478
636,0.0002619519432352502,636,12029304,,2.953900719004195,-2.174526491760976,1.280474684006478
637,0.00026828128524422623,637,12048218,,2.953900719004195,-2.174526491760976,1.280474684006478
638,0.0002896919819393995,638,12067132,,2.953900719004195,-2.174526491760976,1.280474684006478
639,0.00024230369357942927,639,12086046,5,2.9708829379098165,-2.1770424181716455,1.207765064121364
640,0.00025278735006384334,640,12104960,,2.9708829379098165,-2.1770424181716455,1.207765064121364
641,0.0002461504748328125,641,12123874,,2.9708829379098165,-2.1770424181716455,1.207765064121364
642,0.00026459272702196446,642,12142788,,2.9708829379098165,-2.1770424181716455,1.207765064121364
643,0.0002709951835087182,643,12161702,,2.9708829379098165,-2.1770424181716455,1.207765064121364
644,0.0002897744152707826,644,12180616,5,2.987816508591707,-2.1794788332165176,1.137976548025853
645,0.0002699218547540516,645,12199530,,2.987816508591707,-2.1794788332165176,1.137976548025853
646,0.00024273784142765653,646,12218444,,2.987816508591707,-2.1794788332165176,1.137976548025853
647,0.00022562012030813428,647,12237358,,2.987816508591707,-2.1794788332165176,1.137976548025853
648,0.00027946269704394455,648,12256272,,2.987816508591707,-2.1794788332165176,1.137976548025853
649,0.00027801493591556037,649,12275186,5,3.0092400019855323,-2.178379485995129,1.0669696709120167
650,0.0002472720157370156,650,12294100,,3.0092400019855323,-2.178379485995129,1.0669696709120167
651,0.0003128878823660114,651,12313014,,3.0092400019855323,-2.178379485995129,1.0669696709120167
652,0.000331161459737786,652,12331928,,3.0092400019855323,-2.178379485995129,1.0669696709120167
653,0.00030466395198515406,653,12350842,,3.0092400019855323,-2.178379485995129,1.0669696709120167
654,0.0003305889144892965,654,12369756,5,3.0331801584315388,-2.1752584329281426,0.997111451719572
655,0.00042104479809662587,655,12388670,,3.0331801584315388,-2.1752584329281426,0.997111451719572
656,0.00027555565904598123,656,12407584,,3.0331801584315388,-2.1752584329281426,0.997111451719572
657,0.0003034241433577667,657,12426498,,3.0331801584315388,-2.1752584329281426,0.997111451719572
658,0.00036829883448928624,658,12445412,,3.0331801584315388,-2.1752584329281426,0.997111451719572
659,0.00029724834049749127,659,12464326,5,3.0618017081319717,-2.1685078754507217,0.9270067250221614
660,0.0003161542025859332,660,12483240,,3.0618017081319717,-2.1685078754507217,0.9270067250221614
661,0.00030950157182729754,661,12502154,,3.0618017081319717,-2.1685078754507217,0.9270067250221614
662,0.0003239880981856236,662,12521068,,3.0618017081319717,-2.1685078754507217,0.9270067250221614
663,0.00027647222477966693,663,12539982,,3.0618017081319717,-2.1685078754507217,0.9270067250221614
664,0.00025312299139314265,664,12558896,5,3.068624837661187,-2.1781061094496286,0.8776042570008482
665,0.0002984320465061058,665,12577810,,3.068624837661187,-2.1781061094496286,0.8776042570008482
666,0.0002884374463643924,666,12596724,,3.068624837661187,-2.1781061094496286,0.8776042570008482
667,0.0002322542780446024,667,12615638,,3.068624837661187,-2.1781061094496286,0.8776042570008482
668,0.00023206102985472155,668,12634552,,3.068624837661187,-2.1781061094496286,0.8776042570008482
669,0.00027596058492408704,669,12653466,5,3.080615395706732,-2.1837072873228935,0.8264392647139527
670,0.00024857256588607657,670,12672380,,3.080615395706732,-2.1837072873228935,0.8264392647139527
671,0.0002564290459104446,671,12691294,,3.080615395706732,-2.1837072873228935,0.8264392647139527
672,0.0003141686138814076,672,12710208,,3.080615395706732,-2.1837072873228935,0.8264392647139527
673,0.0002976218615788201,673,12729122,,3.080615395706732,-2.1837072873228935,0.8264392647139527
674,0.00027434776365231617,674,12748036,5,3.111740593336842,-2.1746794640728186,0.7643819282314221
675,0.0002587460472197184,675,12766950,,3.111740593336842,-2.1746794640728186,0.7643819282314221
676,0.00028843983911480686,676,12785864,,3.111740593336842,-2.1746794640728186,0.7643819282314221
677,0.00029963580083608443,677,12804778,,3.111740593336842,-2.1746794640728186,0.7643819282314221
678,0.00027551224834489185,678,12823692,,3.111740593336842,-2.1746794640728186,0.7643819282314221
679,0.00023656991297539565,679,12842606,5,3.1280798801475225,-2.176694142255117,0.7158160550743538
680,0.0002914695868509176,680,12861520,,3.1280798801475225,-2.176694142255117,0.7158160550743538
681,0.000292453890485489,681,12880434,,3.1280798801475225,-2.176694142255117,0.7158160550743538
682,0.00026622226723943543,682,12899348,,3.1280798801475225,-2.176694142255117,0.7158160550743538
683,0.00029853982868482953,683,12918262,,3.1280798801475225,-2.176694142255117,0.7158160550743538
684,0.00030542859030696645,684,12937176,5,3.151466621658029,-2.1732845413104114,0.6655522014766393
685,0.00028968328785762554,685,12956090,,3.151466621658029,-2.1732845413104114,0.6655522014766393
686,0.00026519187402142264,686,12975004,,3.151466621658029,-2.1732845413104114,0.6655522014766393
687,0.000253274550387525,687,12993918,,3.151466621658029,-2.1732845413104114,0.6655522014766393
688,0.00029484468176840806,688,13012832,,3.151466621658029,-2.1732845413104114,0.6655522014766393
689,0.0002751646054089951,689,13031746,5,3.170619151690735,-2.1728952114206566,0.6207397917378266
690,0.0002452163471237251,690,13050660,,3.170619151690735,-2.1728952114206566,0.6207397917378266
691,0.00025201893404350195,691,13069574,,3.170619151690735,-2.1728952114206566,0.6207397917378266
692,0.00025744241544201074,692,13088488,,3.170619151690735,-2.1728952114206566,0.6207397917378266
693,0.0002605177416499238,693,13107402,,3.170619151690735,-2.1728952114206566,0.6207397917378266
694,0.0002703926771648324,694,13126316,5,3.184720816318075,-2.1760683264907947,0.5812413328618538
695,0.0002606106227968086,695,13145230,,3.184720816318075,-2.1760683264907947,0.5812413328618538
696,0.00024508800764806715,696,13164144,,3.184720816318075,-2.1760683264907947,0.5812413328618538
697,0.0002786499586011071,697,13183058,,3.184720816318075,-2.1760683264907947,0.5812413328618538
698,0.00028190931662175345,698,13201972,,3.184720816318075,-2.1760683264907947,0.5812413328618538
699,0.00025603512439770215,699,13220886,5,3.207869918853447,-2.172435751187523,0.5394003310735074
700,0.00025267927397161494,700,13239800,,3.207869918853447,-2.172435751187523,0.5394003310735074
701,0.00024190599665147028,701,13258714,,3.207869918853447,-2.172435751187523,0.5394003310735074
702,0.00024859355087819557,702,13277628,,3.207869918853447,-2.172435751187523,0.5394003310735074
703,0.0002184798857818443,703,13296542,,3.207869918853447,-2.172435751187523,0.5394003310735074
704,0.00024524853476366737,704,13315456,5,3.2160864274998167,-2.179625011757465,0.5073083704806345
705,0.0002803021133195305,705,13334370,,3.2160864274998167,-2.179625011757465,0.5073083704806345
706,0.00026864583496805094,706,13353284,,3.2160864274998167,-2.179625011757465,0.5073083704806345
707,0.00023065856336036694,707,13372198,,3.2160864274998167,-2.179625011757465,0.5073083704806345
708,0.0002392241971746617,708,13391112,,3.2160864274998167,-2.179625011757465,0.5073083704806345
709,0.0002559241203379664,709,13410026,5,3.2396651188812244,-2.175410204471772,0.47005304303583806
710,0.00024269567289859906,710,13428940,,3.2396651188812244,-2.175410204471772,0.47005304303583806
711,0.00022382899826073333,711,13447854,,3.2396651188812244,-2.175410204471772,0.47005304303583806
712,0.0002303115008251838,712,13466768,,3.2396651188812244,-2.175410204471772,0.47005304303583806
713,0.00023773199430437986,713,13485682,,3.2396651188812244,-2.175410204471772,0.47005304303583806
714,0.0002103613001833704,714,13504596,5,3.2588858197231794,-2.1742639516022395,0.43710081023298075
715,0.00022610987367746582,715,13523510,,3.2588858197231794,-2.1742639516022395,0.43710081023298075
716,0.00024552214020935603,716,13542424,,3.2588858197231794,-2.1742639516022395,0.43710081023298075
717,0.0002461930514107147,717,13561338,,3.2588858197231794,-2.1742639516022395,0.43710081023298075
718,0.00022277719446078814,718,13580252,,3.2588858197231794,-2.1742639516022395,0.43710081023298075
719,0.0002278501855117604,719,13599166,5,3.275479240386801,-2.1748992475362754,0.40729196737712847
720,0.00021906999861404097,720,13618080,,3.275479240386801,-2.1748992475362754,0.40729196737712847
721,0.0002315354906550493,721,13636994,,3.275479240386801,-2.1748992475362754,0.40729196737712847
722,0.00021969674853952736,722,13655908,,3.275479240386801,-2.1748992475362754,0.40729196737712847
723,0.00022492092631787308,723,13674822,,3.275479240386801,-2.1748992475362754,0.40729196737712847
724,0.00022765101099787854,724,13693736,5,3.2953079589629555,-2.1730474049078388,0.3781702664214972
725,0.0002072553944671568,725,13712650,,3.2953079589629555,-2.1730474049078388,0.3781702664214972
726,0.0002028070595439524,726,13731564,,3.2953079589629555,-2.1730474049078388,0.3781702664214972
727,0.00022369356204626767,727,13750478,,3.2953079589629555,-2.1730474049078388,0.3781702664214972
728,0.00024140498479092998,728,13769392,,3.2953079589629555,-2.1730474049078388,0.3781702664214972
729,0.0002390563294169673,729,13788306,5,3.317734653145052,-2.169186262475067,0.35009308812353446
730,0.0002246457228511356,730,13807220,,3.317734653145052,-2.169186262475067,0.35009308812353446
731,0.0002104190741231693,731,13826134,,3.317734653145052,-2.169186262475067,0.35009308812353446
732,0.0002146289991886985,732,13845048,,3.317734653145052,-2.169186262475067,0.35009308812353446
733,0.00021559534027565386,733,13863962,,3.317734653145052,-2.169186262475067,0.35009308812353446
734,0.00021901430798282329,734,13882876,5,3.3321113081912603,-2.171014948287863,0.32652714594555254
735,0.00022944312319495008,735,13901790,,3.3321113081912603,-2.171014948287863,0.32652714594555254
736,0.00022417208137770483,736,13920704,,3.3321113081912603,-2.171014948287863,0.32652714594555254
737,0.0002287831454931416,737,13939618,,3.3321113081912603,-2.171014948287863,0.32652714594555254
738,0.00022469075687936435,738,13958532,,3.3321113081912603,-2.171014948287863,0.32652714594555254
739,0.00023243891350255286,739,13977446,5,3.3531230898340896,-2.167915010454981,0.3024650587755491
740,0.00023600823313055241,740,13996360,,3.3531230898340896,-2.167915010454981,0.3024650587755491
741,0.00023179126782781057,741,14015274,,3.3531230898340896,-2.167915010454981,0.3024650587755491
742,0.00021340981494805122,742,14034188,,3.3531230898340896,-2.167915010454981,0.3024650587755491
743,0.00021218151924518036,743,14053102,,3.3531230898340896,-2.167915010454981,0.3024650587755491
744,0.00022203806918663638,744,14072016,5,3.3698300187117205,-2.1677837215053404,0.2812729793116393
745,0.00022888010759711253,745,14090930,,3.3698300187117205,-2.1677837215053404,0.2812729793116393
746,0.00022759255044459137,746,14109844,,3.3698300187117205,-2.1677837215053404,0.2812729793116393
747,0.00021310450513871426,747,14128758,,3.3698300187117205,-2.1677837215053404,0.2812729793116393
748,0.0002313807447232169,748,14147672,,3.3698300187117205,-2.1677837215053404,0.2812729793116393
749,0.0002241186536259404,749,14166586,5,3.39262248113278,-2.1631489404164235,0.2599049162264384
750,0.00021704209534961771,750,14185500,,3.39262248113278,-2.1631489404164235,0.2599049162264384
751,0.00021823156158509716,751,14204414,,3.39262248113278,-2.1631489404164235,0.2599049162264384
752,0.000211088910200663,752,14223328,,3.39262248113278,-2.1631489404164235,0.2599049162264384
753,0.00020265842252228938,753,14242242,,3.39262248113278,-2.1631489404164235,0.2599049162264384
754,0.00019494584824743255,754,14261156,5,3.4060307442225395,-2.1651060231761114,0.24234777019559806
755,0.00020075964892429798,755,14280070,,3.4060307442225395,-2.1651060231761114,0.24234777019559806
756,0.00020164849652022643,756,14298984,,3.4060307442225395,-2.1651060231761114,0.24234777019559806
757,0.00018991300603110606,757,14317898,,3.4060307442225395,-2.1651060231761114,0.24234777019559806
758,0.00017765057984814314,758,14336812,,3.4060307442225395,-2.1651060231761114,0.24234777019559806
759,0.00019621203873060322,759,14355726,5,3.4194722083978935,-2.1668923657889,0.22592271323702917
760,0.00020080395147777097,760,14374640,,3.4194722083978935,-2.1668923657889,0.22592271323702917
761,0.00018901634797843792,761,14393554,,3.4194722083978935,-2.1668923657889,0.22592271323702917
762,0.00019991912991863814,762,14412468,,3.4194722083978935,-2.1668923657889,0.22592271323702917
763,0.00019721819998153034,763,14431382,,3.4194722083978935,-2.1668923657889,0.22592271323702917
764,0.00018176714920517534,764,14450296,5,3.442780974380507,-2.161494804034754,0.20846235877661412
765,0.00017605940380019391,765,14469210,,3.442780974380507,-2.161494804034754,0.20846235877661412
766,0.00017888630201376432,766,14488124,,3.442780974380507,-2.161494804034754,0.20846235877661412
767,0.0001919885834979762,767,14507038,,3.442780974380507,-2.161494804034754,0.20846235877661412
768,0.00018135900734154997,768,14525952,,3.442780974380507,-2.161494804034754,0.20846235877661412
769,0.00018103611069292258,769,14544866,5,3.458140278856826,-2.161630011722753,0.193863410902408
770,0.00020320858347416815,770,14563780,,3.458140278856826,-2.161630011722753,0.193863410902408
771,0.000197934358418847,771,14582694,,3.458140278856826,-2.161630011722753,0.193863410902408
772,0.00017702685931647588,772,14601608,,3.458140278856826,-2.161630011722753,0.193863410902408
773,0.00019315734645548865,773,14620522,,3.458140278856826,-2.161630011722753,0.193863410902408
774,0.0002069272367129088,774,14639436,5,3.479532979804256,-2.157345278445746,0.17913745563198313
775,0.00020036926152360024,775,14658350,,3.479532979804256,-2.157345278445746,0.17913745563198313
776,0.00020758452105014424,776,14677264,,3.479532979804256,-2.157345278445746,0.17913745563198313
777,0.00021071766508354295,777,14696178,,3.479532979804256,-2.157345278445746,0.17913745563198313
778,0.00020308401686375266,778,14715092,,3.479532979804256,-2.157345278445746,0.17913745563198313
779,0.0001775657297040656,779,14734006,5,3.5002887600507115,-2.1533900794284615,0.16559880669117533
780,0.00017139107265840003,780,14752920,,3.5002887600507115,-2.1533900794284615,0.16559880669117533
781,0.00019900317370022402,781,14771834,,3.5002887600507115,-2.1533900794284615,0.16559880669117533
782,0.0001913240960435686,782,14790748,,3.5002887600507115,-2.1533900794284615,0.16559880669117533
783,0.0001719994404228431,783,14809662,,3.5002887600507115,-2.1533900794284615,0.16559880669117533
784,0.00019117865940523893,784,14828576,5,3.5121209163139184,-2.15559253096471,0.1544671367577335
785,0.00019512026571336105,785,14847490,,3.5121209163139184,-2.15559253096471,0.1544671367577335
786,0.00018502883364240885,786,14866404,,3.5121209163139184,-2.15559253096471,0.1544671367577335
787,0.00017499181785775308,787,14885318,,3.5121209163139184,-2.15559253096471,0.1544671367577335
788,0.00017817500052043356,788,14904232,,3.5121209163139184,-2.15559253096471,0.1544671367577335
789,0.00020074973214687097,789,14923146,5,3.532103094378199,-2.15191850079822,0.14284739996546403
790,0.00018947491601239985,790,14942060,,3.532103094378199,-2.15191850079822,0.14284739996546403
791,0.00019209473002479438,791,14960974,,3.532103094378199,-2.15191850079822,0.14284739996546403
792,0.00019444152264974646,792,14979888,,3.532103094378199,-2.15191850079822,0.14284739996546403
793,0.00018825345996104081,793,14998802,,3.532103094378199,-2.15191850079822,0.14284739996546403
794,0.00017297631258783586,794,15017716,5,3.5527202229262564,-2.1476943813248286,0.13198500931643542
795,0.00018122324798164335,795,15036630,,3.5527202229262564,-2.1476943813248286,0.13198500931643542
796,0.00019600046386386571,796,15055544,,3.5527202229262564,-2.1476943813248286,0.13198500931643542
797,0.0001945213336038698,797,15074458,,3.5527202229262564,-2.1476943813248286,0.13198500931643542
798,0.00019001473452522066,798,15093372,,3.5527202229262564,-2.1476943813248286,0.13198500931643542
799,0.00020095084680843422,799,15112286,5,3.5713398422577645,-2.1447607908010724,0.12217737763623182
800,0.0002018847800694945,800,15131200,,3.5713398422577645,-2.1447607908010724,0.12217737763623182
801,0.00019057019956017496,801,15150114,,3.5713398422577645,-2.1447607908010724,0.12217737763623182
802,0.0001806260184301911,802,15169028,,3.5713398422577645,-2.1447607908010724,0.12217737763623182
803,0.00017976517033653494,803,15187942,,3.5713398422577645,-2.1447607908010724,0.12217737763623182
804,0.0001838006168851658,804,15206856,5,3.587246323869933,-2.1436000615116915,0.11339979428105451
805,0.00017871540888592108,805,15225770,,3.587246323869933,-2.1436000615116915,0.11339979428105451
806,0.00018486736096812173,806,15244684,,3.587246323869933,-2.1436000615116915,0.11339979428105451
807,0.00018004251819242478,807,15263598,,3.587246323869933,-2.1436000615116915,0.11339979428105451
808,0.00019087567126813143,808,15282512,,3.587246323869933,-2.1436000615116915,0.11339979428105451
809,0.00018629760394617279,809,15301426,5,3.6075835437598505,-2.1392558907403445,0.1047443123999634
810,0.0001862932790851063,810,15320340,,3.6075835437598505,-2.1392558907403445,0.1047443123999634
811,0.00018675878154834902,811,15339254,,3.6075835437598505,-2.1392558907403445,0.1047443123999634
812,0.00017127738605327014,812,15358168,,3.6075835437598505,-2.1392558907403445,0.1047443123999634
813,0.00016477416731226768,813,15377082,,3.6075835437598505,-2.1392558907403445,0.1047443123999634
814,0.00016012359673156507,814,15395996,5,3.619661822218263,-2.140499993543291,0.09758245531784526
815,0.00016986724436675316,815,15414910,,3.619661822218263,-2.140499993543291,0.09758245531784526
816,0.00016328944616618435,816,15433824,,3.619661822218263,-2.140499993543291,0.09758245531784526
817,0.00016143840537624632,817,15452738,,3.619661822218263,-2.140499993543291,0.09758245531784526
818,0.0001642510312817591,818,15471652,,3.619661822218263,-2.140499993543291,0.09758245531784526
819,0.00017068974367921708,819,15490566,5,3.6372575573130494,-2.137821394779133,0.09036648295305172
820,0.00016535994475108673,820,15509480,,3.6372575573130494,-2.137821394779133,0.09036648295305172
821,0.00015627276415879077,821,15528394,,3.6372575573130494,-2.137821394779133,0.09036648295305172
822,0.0001508366405213596,822,15547308,,3.6372575573130494,-2.137821394779133,0.09036648295305172
823,0.00016114436895903195,823,15566222,,3.6372575573130494,-2.137821394779133,0.09036648295305172
824,0.00016174228330689822,824,15585136,5,3.6541003892853943,-2.1355493022900784,0.0837384339671039
825,0.00015967732834842874,825,15604050,,3.6541003892853943,-2.1355493022900784,0.0837384339671039
826,0.00016403056154946916,826,15622964,,3.6541003892853943,-2.1355493022900784,0.0837384339671039
827,0.000154962063834585,827,15641878,,3.6541003892853943,-2.1355493022900784,0.0837384339671039
828,0.0001523497831924514,828,15660792,,3.6541003892853943,-2.1355493022900784,0.0837384339671039
829,0.0001500097777001469,829,15679706,5,3.669398918229283,-2.134216683062899,0.07771445297289992
830,0.00015528061507649737,830,15698620,,3.669398918229283,-2.134216683062899,0.07771445297289992
831,0.0001574565905440306,831,15717534,,3.669398918229283,-2.134216683062899,0.07771445297289992
832,0.00015553573818806454,832,15736448,,3.669398918229283,-2.134216683062899,0.07771445297289992
833,0.00015927104008095494,833,15755362,,3.669398918229283,-2.134216683062899,0.07771445297289992
834,0.00016103446853890646,834,15774276,5,3.688392348326989,-2.1302669332968485,0.071826464906795
835,0.00015944197488457212,835,15793190,,3.688392348326989,-2.1302669332968485,0.071826464906795
836,0.0001515605875030135,836,15812104,,3.688392348326989,-2.1302669332968485,0.071826464906795
837,0.00014688675737216383,837,15831018,,3.688392348326989,-2.1302669332968485,0.071826464906795
838,0.000150373788078223,838,15849932,,3.688392348326989,-2.1302669332968485,0.071826464906795
839,0.00015754446498039698,839,15868846,5,3.70338883519578,-2.1289157577498807,0.06666321347239457
840,0.0001529173299416181,840,15887760,,3.70338883519578,-2.1289157577498807,0.06666321347239457
841,0.00015522261950290384,841,15906674,,3.70338883519578,-2.1289157577498807,0.06666321347239457
842,0.0001578595476228739,842,15925588,,3.70338883519578,-2.1289157577498807,0.06666321347239457
843,0.00016455405848431193,843,15944502,,3.70338883519578,-2.1289157577498807,0.06666321347239457
844,0.00015935688822529825,844,15963416,5,3.7237748499339673,-2.123840459670476,0.06150089598624131
845,0.00016263522602395775,845,15982330,,3.7237748499339673,-2.123840459670476,0.06150089598624131
846,0.000158798353305456,846,16001244,,3.7237748499339673,-2.123840459670476,0.06150089598624131
847,0.00016267321960333758,847,16020158,,3.7237748499339673,-2.123840459670476,0.06150089598624131
848,0.00016057190180203407,848,16039072,,3.7237748499339673,-2.123840459670476,0.06150089598624131
849,0.00015957596409685304,849,16057986,5,3.7397372384539933,-2.121654894609966,0.057005668439280566
850,0.00016321752491310626,850,16076900,,3.7397372384539933,-2.121654894609966,0.057005668439280566
851,0.00016752672260683665,851,16095814,,3.7397372384539933,-2.121654894609966,0.057005668439280566
852,0.00016707079783601086,852,16114728,,3.7397372384539933,-2.121654894609966,0.057005668439280566
853,0.00016752479474679838,853,16133642,,3.7397372384539933,-2.121654894609966,0.057005668439280566
854,0.00017257919815651113,854,16152556,5,3.7580218021584866,-2.1178247325486512,0.05269780310504757
855,0.00016662242874779243,855,16171470,,3.7580218021584866,-2.1178247325486512,0.05269780310504757
856,0.00016071759712373013,856,16190384,,3.7580218021584866,-2.1178247325486512,0.05269780310504757
857,0.00016125647879033922,857,16209298,,3.7580218021584866,-2.1178247325486512,0.05269780310504757
858,0.0001617923479312472,858,16228212,,3.7580218021584866,-2.1178247325486512,0.05269780310504757
859,0.00016322992114937984,859,16247126,5,3.7733515876302413,-2.115900593201249,0.04886972562597114
860,0.00015172042528523166,860,16266040,,3.7733515876302413,-2.115900593201249,0.04886972562597114
861,0.00015517556389355036,861,16284954,,3.7733515876302413,-2.115900593201249,0.04886972562597114
862,0.00016083836445003608,862,16303868,,3.7733515876302413,-2.115900593201249,0.04886972562597114
863,0.00014926677271272226,863,16322782,,3.7733515876302413,-2.115900593201249,0.04886972562597114
864,0.00014823690159374014,864,16341696,5,3.786941395453572,-2.1150787674502327,0.0454051657789023
865,0.00015365729384171634,865,16360610,,3.786941395453572,-2.1150787674502327,0.0454051657789023
866,0.00015532245159539937,866,16379524,,3.786941395453572,-2.1150787674502327,0.0454051657789023
867,0.000148813059752409,867,16398438,,3.786941395453572,-2.1150787674502327,0.0454051657789023
868,0.0001522558957977177,868,16417352,,3.786941395453572,-2.1150787674502327,0.0454051657789023
869,0.00015687761611454798,869,16436266,5,3.803996936629254,-2.111827575018781,0.04201737707707931
870,0.0001490654290454696,870,16455180,,3.803996936629254,-2.111827575018781,0.04201737707707931
871,0.00015173911076360458,871,16474094,,3.803996936629254,-2.111827575018781,0.04201737707707931
872,0.00015353287507552382,872,16493008,,3.803996936629254,-2.111827575018781,0.04201737707707931
873,0.00014997844992344078,873,16511922,,3.803996936629254,-2.111827575018781,0.04201737707707931
874,0.00014885194629173093,874,16530836,5,3.819682942520258,-2.109425390961865,0.038938942111326647
875,0.00014674559451677283,875,16549750,,3.819682942520258,-2.109425390961865,0.038938942111326647
876,0.00015666379152833032,876,16568664,,3.819682942520258,-2.109425390961865,0.038938942111326647
877,0.00015606205345314317,877,16587578,,3.819682942520258,-2.109425390961865,0.038938942111326647
878,0.0001562594532168865,878,16606492,,3.819682942520258,-2.109425390961865,0.038938942111326647
879,0.00015215715195868174,879,16625406,5,3.837178974460813,-2.105710689433399,0.03600679855895894
880,0.0001489327653001471,880,16644320,,3.837178974460813,-2.105710689433399,0.03600679855895894
881,0.00015057438875071272,881,16663234,,3.837178974460813,-2.105710689433399,0.03600679855895894
882,0.00015121879886437206,882,16682148,,3.837178974460813,-2.105710689433399,0.03600679855895894
883,0.00015557767828972002,883,16701062,,3.837178974460813,-2.105710689433399,0.03600679855895894
884,0.00014871676443925508,884,16719976,5,3.852955969567612,-2.103084094763396,0.03335793798595743
885,0.00014415357648189797,885,16738890,,3.852955969567612,-2.103084094763396,0.03335793798595743
886,0.00014845389879772353,886,16757804,,3.852955969567612,-2.103084094763396,0.03335793798595743
887,0.0001463401678727938,887,16776718,,3.852955969567612,-2.103084094763396,0.03335793798595743
888,0.0001478460848938351,888,16795632,,3.852955969567612,-2.103084094763396,0.03335793798595743
889,0.0001427842766329318,889,16814546,5,3.867023959021968,-2.101543016281182,0.03096310193378793
890,0.0001453944569427823,890,16833460,,3.867023959021968,-2.101543016281182,0.03096310193378793
891,0.00014442413749360394,891,16852374,,3.867023959021968,-2.101543016281182,0.03096310193378793
892,0.00014411838878675143,892,16871288,,3.867023959021968,-2.101543016281182,0.03096310193378793
893,0.00014982580415691393,893,16890202,,3.867023959021968,-2.101543016281182,0.03096310193378793
894,0.0001438346349506292,894,16909116,5,3.883138099088737,-2.0985271545246116,0.0286681913461857
895,0.0001459618794324019,895,16928030,,3.883138099088737,-2.0985271545246116,0.0286681913461857
896,0.00014491973019804816,896,16946944,,3.883138099088737,-2.0985271545246116,0.0286681913461857
897,0.00015086536110381354,897,16965858,,3.883138099088737,-2.0985271545246116,0.0286681913461857
898,0.00015110079868213555,898,16984772,,3.883138099088737,-2.0985271545246116,0.0286681913461857
899,0.00015082123279298865,899,17003686,5,3.8989436971338787,-2.0956431314943824,0.02655012930354772
900,0.00014783833880810393,900,17022600,,3.8989436971338787,-2.0956431314943824,0.02655012930354772
901,0.0001513806692981512,901,17041514,,3.8989436971338787,-2.0956431314943824,0.02655012930354772
902,0.00014896353431170795,902,17060428,,3.8989436971338787,-2.0956431314943824,0.02655012930354772
903,0.00014747029573232429,903,17079342,,3.8989436971338787,-2.0956431314943824,0.02655012930354772
904,0.00014432185575391498,904,17098256,5,3.913525362988164,-2.0935153704557714,0.02462237399992473
