step,GoofSpiel4/conv,GoofSpiel4/iters,GoofSpiel4/nodes_touched
812,0.0001868204742377166,812,1749048
813,0.00014246099552748804,813,1751202
814,0.00010626756920027573,814,1753356
815,7.025145281700477e-05,815,1755510
816,4.023166595007394e-05,816,1757664
817,6.358109602503883e-05,817,1759818
818,0.00011279562301011388,818,1761972
819,0.00016169267561222243,819,1764126
820,0.00021015962816092065,820,1766280
821,0.00025798556320562153,821,1768434
822,0.00030483825566941927,822,1770588
823,0.0003502453965847209,823,1772742
824,0.00039358765374517283,824,1774896
825,0.00043410793135046337,825,1777050
826,0.000470939952523279,826,1779204
827,0.0005031564797650882,827,1781358
828,0.0005298336120865459,828,1783512
829,0.0005501238996025189,829,1785666
830,0.0005633289203769645,830,1787820
831,0.0005689621491101682,831,1789974
832,0.0005667948521073201,832,1792128
833,0.0005568801067026155,833,1794282
834,0.0005395520742031018,834,1796436
835,0.0005153996542118819,835,1798590
836,0.0004852164175263708,836,1800744
837,0.00044993238817445894,837,1802898
838,0.00041053676828321767,838,1805052
839,0.00036800247888706583,839,1807206
840,0.000323217795432345,840,1809360
841,0.0002778851554831568,841,1811514
842,0.00024431300769883177,842,1813668
843,0.00021006095159197517,843,1815822
844,0.00017555173331852266,844,1817976
845,0.00014851754796095038,845,1820130
846,0.00012746731077732212,846,1822284
847,0.0001064903179070307,847,1824438
848,8.552839745567978e-05,848,1826592
849,0.00010108909759521504,849,1828746
850,0.00014682299796763188,850,1830900
851,0.00019176693433064324,851,1833054
852,0.00023563973452735723,852,1835208
853,0.0002780727888123263,853,1837362
854,0.00031861457658982444,854,1839516
855,0.00035674336492803806,855,1841670
856,0.00039189018492192715,856,1843824
857,0.0004234681851850186,857,1845978
858,0.00045090287558664994,858,1848132
859,0.00047365827527519767,859,1850286
860,0.0004912568421456408,860,1852440
861,0.0005032950024808532,861,1854594
862,0.0005094587277189961,862,1856748
863,0.0005095429721178231,863,1858902
864,0.000503474922904602,864,1861056
865,0.000491336119471117,865,1863210
866,0.00047337551962520533,866,1865364
867,0.0004500063310882146,867,1867518
868,0.0004217835471543207,868,1869672
869,0.0003893582173191745,869,1871826
870,0.00035340693922921335,870,1873980
871,0.00032491644810387385,871,1876134
872,0.00029786174496227336,872,1878288
873,0.00027087740465339184,873,1880442
874,0.0002530828318208784,874,1882596
875,0.00023469669656526603,875,1884750
876,0.00021602064501152798,876,1886904
877,0.00019721723501800865,877,1889058
878,0.00017828799459509228,878,1891212
879,0.0001590669274892705,879,1893366
880,0.00013933034323007734,880,1895520
881,0.00011880002949787105,881,1897674
882,0.00015221486150682686,882,1899828
883,0.00018987681483207823,883,1901982
884,0.00022546596889026869,884,1904136
885,0.00025870355061020255,885,1906290
886,0.0002893706238992133,886,1908444
887,0.0003173222611853018,887,1910598
888,0.0003424824259010382,888,1912752
889,0.00036482006760872273,889,1914906
890,0.00038431129396706995,890,1917060
891,0.0004008973584237192,891,1919214
892,0.00041444983755352697,892,1921368
893,0.0004247525826234249,893,1923522
894,0.00043150591557450694,894,1925676
895,0.0004343535586662133,895,1927830
896,0.0004329280678773556,896,1929984
897,0.00042690677720930804,897,1932138
898,0.0004160597318420187,898,1934292
899,0.0004002818772011472,899,1936446
900,0.0003834302166520078,900,1938600
901,0.00037274183775222697,901,1940754
902,0.000360210368413425,902,1942908
903,0.00035124704082111077,903,1945062
904,0.00033935601438109323,904,1947216
905,0.00032517073999828347,905,1949370
906,0.0003092562749503404,906,1951524
907,0.0002920660943255306,907,1953678
908,0.00027391365493249515,908,1955832
909,0.0002549598576422485,909,1957986
910,0.00023521568608874332,910,1960140
911,0.00021455240852576643,911,1962294
912,0.00019267515307817097,912,1964448
913,0.0001692752335730504,913,1966602
914,0.00014407517190502577,914,1968756
915,0.00015451281550585665,915,1970910
916,0.0001827929943593194,916,1973064
917,0.00020870545385453105,917,1975218
918,0.0002323755341728443,918,1977372
919,0.0002539982395090933,919,1979526
920,0.0002737953267729329,920,1981680
921,0.0002919631105299226,921,1983834
922,0.00030862377364085673,922,1985988
923,0.0003237879821126813,923,1988142
924,0.0003373337704850505,924,1990296
925,0.00034900386501049945,925,1992450
926,0.00035842147668745583,926,1994604
927,0.00036512187842162314,927,1996758
928,0.00036855701016043796,928,1998912
929,0.00036823171883303835,929,2001066
930,0.00036651192202287176,930,2003220
931,0.00037518608038867115,931,2005374
932,0.0003841811515688873,932,2007528
933,0.0003886493137807845,933,2009682
934,0.0003888406818262189,934,2011836
935,0.00038512840285723855,935,2013990
936,0.0003779602158777162,936,2016144
937,0.0003678037511781029,937,2018298
938,0.0003550944201080822,938,2020452
939,0.00034019322965918335,939,2022606
940,0.00032335988996633235,940,2024760
941,0.00030474422112660137,941,2026914
942,0.0002843962698783094,942,2029068
943,0.00026229274003644956,943,2031222
944,0.00023837382915515003,944,2033376
945,0.00021256602419810836,945,2035530
946,0.0001848055162207935,946,2037684
947,0.00015513493599031002,947,2039838
948,0.00012369815588905296,948,2041992
949,0.00013668122518050737,949,2044146
950,0.0001551472658846839,950,2046300
951,0.0001724498564882061,951,2048454
952,0.00018887130006523214,952,2050608
953,0.00020463379215985463,953,2052762
954,0.00021987721238265454,954,2054916
955,0.00023464320819831166,955,2057070
956,0.00024886687970390124,956,2059224
957,0.0002623631036262111,957,2061378
958,0.0002748153196910768,958,2063532
959,0.00028584789810718914,959,2065686
960,0.0003021022236843405,960,2067840
961,0.00031755769370791104,961,2069994
962,0.0003414690833108555,962,2072148
963,0.0003627893120141907,963,2074302
964,0.00038034720479020396,964,2076456
965,0.0003938268462655915,965,2078610
966,0.000403023640686117,966,2080764
967,0.0004078589415343958,967,2082918
968,0.0004083796551845543,968,2085072
969,0.00040474219245074613,969,2087226
970,0.0003971840237078835,970,2089380
971,0.0003859892349480437,971,2091534
972,0.0003714558839545061,972,2093688
973,0.000353872079611873,973,2095842
974,0.0003335047869456095,974,2097996
975,0.00031060132340849495,975,2100150
976,0.0002853996776185959,976,2102304
977,0.0002581414368849749,977,2104458
978,0.00022908104532135174,978,2106612
979,0.00019849010311021446,979,2108766
980,0.00016659102544512664,980,2110920
981,0.00013363035104421088,981,2113074
982,9.986752631663385e-05,982,2115228
983,9.254458843008134e-05,983,2117382
984,0.00010816219250026471,984,2119536
985,0.0001234442678039179,985,2121690
986,0.00013852634140251415,986,2123844
987,0.00015347603136112495,987,2125998
988,0.00016827720637446286,988,2128152
989,0.00018282028404572302,989,2130306
990,0.00020234314069786033,990,2132460
991,0.00022493701625092037,991,2134614
992,0.00024635866728299043,992,2136768
993,0.00027087732194638463,993,2138922
994,0.00029957951011117765,994,2141076
995,0.0003260794148036049,995,2143230
996,0.00034990494074083755,996,2145384
997,0.00037058324198969235,997,2147538
998,0.0003876715784704905,998,2149692
999,0.0004007888201633008,999,2151846
1000,0.0004096428420659016,1000,2154000
