step,LiarsDice4/conv,LiarsDice4/iters,LiarsDice4/nodes_touched
502,0.00016924223291565552,502,8213724
503,0.0001686011639218006,503,8230086
504,0.00016119609815511832,504,8246448
505,0.00015764456329745574,505,8262810
506,0.00015505876152488093,506,8279172
507,0.00016609327897806891,507,8295534
508,0.00016946601383577287,508,8311896
509,0.000164065070742625,509,8328258
510,0.00015057827729639262,510,8344620
511,0.0001533442224977491,511,8360982
512,0.0001504971282148132,512,8377344
513,0.0001473790034281358,513,8393706
514,0.0001537684915419342,514,8410068
515,0.00015915719784341184,515,8426430
516,0.00015675305852163798,516,8442792
517,0.00014602269379567975,517,8459154
518,0.0001427381021676423,518,8475516
519,0.00013972291342101428,519,8491878
520,0.00013706309741978728,520,8508240
521,0.00013503342419192432,521,8524602
522,0.00012908702464033486,522,8540964
523,0.00013265156509741083,523,8557326
524,0.00014293446956749334,524,8573688
525,0.0001478867262986218,525,8590050
526,0.0001472825685198964,526,8606412
527,0.00014244850990724825,527,8622774
528,0.00014205639448256271,528,8639136
529,0.00014795828593364146,529,8655498
530,0.00015570862678265796,530,8671860
531,0.00015507924432010822,531,8688222
532,0.00014769298430735572,532,8704584
533,0.00014033553686077643,533,8720946
534,0.00014221182479965538,534,8737308
535,0.0001353312653902053,535,8753670
536,0.0001327577157772819,536,8770032
537,0.0001415470227784793,537,8786394
538,0.00014801141887810232,538,8802756
539,0.00014652044459821656,539,8819118
540,0.0001427408195342067,540,8835480
541,0.0001435101497123531,541,8851842
542,0.00014204678433955842,542,8868204
543,0.00013749815362863044,543,8884566
544,0.00013138255122170303,544,8900928
545,0.00012707906748865919,545,8917290
546,0.00012473614114637613,546,8933652
547,0.00011610159484088528,547,8950014
548,0.00012217431646167204,548,8966376
549,0.00013178186056620605,549,8982738
550,0.0001363844241914977,550,8999100
551,0.00013708761254858925,551,9015462
552,0.00014301936366976215,552,9031824
553,0.00014298195976818195,553,9048186
554,0.00014440150204028668,554,9064548
555,0.0001470171661575384,555,9080910
556,0.00014181590113159642,556,9097272
557,0.0001322262503161975,557,9113634
558,0.00012053181666221713,558,9129996
559,0.00011982041705897728,559,9146358
560,0.00012404073910976185,560,9162720
561,0.00013603272865615745,561,9179082
562,0.0001432397027454485,562,9195444
563,0.00014364069725983364,563,9211806
564,0.00014081192764286987,564,9228168
565,0.00013992715101607267,565,9244530
566,0.00013142505434309004,566,9260892
567,0.00012097777977743834,567,9277254
568,0.00011592990647132928,568,9293616
569,0.0001068908221003341,569,9309978
570,0.00010192125989091916,570,9326340
571,0.00011437355942316152,571,9342702
572,0.0001258270578452514,572,9359064
573,0.00012899905176701199,573,9375426
574,0.00012807592666883028,574,9391788
575,0.00013490867451156768,575,9408150
576,0.00014500368938850927,576,9424512
577,0.0001479977403970184,577,9440874
578,0.00014221576101855482,578,9457236
579,0.00013979397903254864,579,9473598
580,0.0001301564712082176,580,9489960
581,0.00011523876900534219,581,9506322
582,0.00011186760696545173,582,9522684
583,0.00011630845883310592,583,9539046
584,0.00012638605706778716,584,9555408
585,0.000135699626669733,585,9571770
586,0.00014027134913858347,586,9588132
587,0.00013736502871858347,587,9604494
588,0.0001321391667818278,588,9620856
589,0.00012410916994999577,589,9637218
590,0.00011040109127339465,590,9653580
591,0.00010476667500967582,591,9669942
592,0.00010085661191352319,592,9686304
593,9.915739412884317e-05,593,9702666
594,0.00010083097962228921,594,9719028
595,0.00011044769001587046,595,9735390
596,0.00011326353596245037,596,9751752
597,0.00011464099480876927,597,9768114
598,0.00012738381628840667,598,9784476
599,0.00014091566880462814,599,9800838
600,0.0001444909347646517,600,9817200
601,0.00013759941376473295,601,9833562
602,0.00013244844839692405,602,9849924
603,0.000127406522098146,603,9866286
604,0.00011788338611942728,604,9882648
605,0.00011204866864424068,605,9899010
606,0.00011547353824952616,606,9915372
607,0.0001237419553096475,607,9931734
608,0.0001217272928063784,608,9948096
609,0.00013031290234145204,609,9964458
610,0.00013214123163160507,610,9980820
611,0.00012784187880687803,611,9997182
612,0.00011882997560079545,612,10013544
613,0.00010683575098642539,613,10029906
614,0.00010081413973775724,614,10046268
615,0.00010455485872359893,615,10062630
616,0.00010613000328876798,616,10078992
617,0.00010115231191365481,617,10095354
618,0.00010127214294672338,618,10111716
619,9.610070236830415e-05,619,10128078
620,9.625730260662616e-05,620,10144440
621,0.00011454484049278763,621,10160802
622,0.0001279904429664358,622,10177164
623,0.00013236376008888412,623,10193526
624,0.00012798650433260006,624,10209888
625,0.0001182565934882418,625,10226250
626,0.0001185454816685777,626,10242612
627,0.00011546900973595509,627,10258974
628,0.00011034589776597742,628,10275336
629,0.00010994820220594503,629,10291698
630,0.00011399170758796123,630,10308060
631,0.00011026292661850401,631,10324422
632,0.00011232752986862354,632,10340784
633,0.0001188612467617825,633,10357146
634,0.0001205719323961324,634,10373508
635,0.00011835817488352329,635,10389870
636,0.00011321652178651609,636,10406232
637,0.00010590292149507963,637,10422594
638,0.0001028502665006148,638,10438956
639,0.00010563223428169954,639,10455318
640,0.00010382539568748461,640,10471680
641,9.678733892916347e-05,641,10488042
642,8.746072456652931e-05,642,10504404
643,8.097991992566875e-05,643,10520766
644,9.473897460579583e-05,644,10537128
645,0.00010715563500744707,645,10553490
646,0.00011239485663035176,646,10569852
647,0.00011281646415195468,647,10586214
648,0.00011040745383038286,648,10602576
649,0.00010586923585613126,649,10618938
650,0.00010631344761611108,650,10635300
651,0.00010727084416427973,651,10651662
652,0.00010786101531224529,652,10668024
653,0.00010755768362487317,653,10684386
654,0.00010563229352015396,654,10700748
655,9.941463763322306e-05,655,10717110
656,0.0001100673411206371,656,10733472
657,0.00011397189407909292,657,10749834
658,0.00011093403388229978,658,10766196
659,0.0001103696984010305,659,10782558
660,0.0001101108367154019,660,10798920
661,0.0001109949309440611,661,10815282
662,0.00010655370954388774,662,10831644
663,0.00010622355924731763,663,10848006
664,0.00010390030258287247,664,10864368
665,9.69616016850694e-05,665,10880730
666,8.901161167747945e-05,666,10897092
667,8.68434254612735e-05,667,10913454
668,8.649129135139544e-05,668,10929816
669,9.300288347420527e-05,669,10946178
670,0.00010168243086865897,670,10962540
671,0.00010458167131605078,671,10978902
672,0.00010171824511143179,672,10995264
673,9.731931884528547e-05,673,11011626
674,9.680750342212774e-05,674,11027988
675,0.00010125431915559979,675,11044350
676,0.00010658290008271065,676,11060712
677,0.0001088130034811452,677,11077074
678,0.00010661479259041484,678,11093436
679,0.00010357423276518424,679,11109798
680,0.00010632890403376727,680,11126160
681,0.00010273441304067821,681,11142522
682,9.638570062446561e-05,682,11158884
683,0.00010289493157997209,683,11175246
684,0.00010947380429115333,684,11191608
685,0.00011008937712621986,685,11207970
686,0.00010427144371897429,686,11224332
687,0.00010567869453802226,687,11240694
688,0.0001050617539231774,688,11257056
689,9.91447485216429e-05,689,11273418
690,9.738367065216524e-05,690,11289780
691,8.826292998909135e-05,691,11306142
692,8.393644612591372e-05,692,11322504
693,8.001425447397292e-05,693,11338866
694,8.814791050941462e-05,694,11355228
695,9.148665722413102e-05,695,11371590
696,9.162435441806976e-05,696,11387952
697,9.274853125839852e-05,697,11404314
698,9.331438793038285e-05,698,11420676
699,9.91892579910933e-05,699,11437038
700,0.00010324602715101189,700,11453400
701,0.00010763129221033618,701,11469762
702,0.00010663306344470269,702,11486124
703,9.991017131033564e-05,703,11502486
704,9.559949977518828e-05,704,11518848
705,8.515619174824518e-05,705,11535210
706,8.327361982584866e-05,706,11551572
707,9.561751668878127e-05,707,11567934
708,0.00010231205591552939,708,11584296
709,0.00010591599778586591,709,11600658
710,0.00010486774899633872,710,11617020
711,0.00010353841640102501,711,11633382
712,0.00010249929275900349,712,11649744
713,0.00010268611488577217,713,11666106
714,9.610453216822579e-05,714,11682468
715,8.79753589006875e-05,715,11698830
716,7.934133390708961e-05,716,11715192
717,6.846963403646378e-05,717,11731554
718,7.037979362966434e-05,718,11747916
719,7.835248942655165e-05,719,11764278
720,8.795551273880001e-05,720,11780640
721,9.415917339520088e-05,721,11797002
722,9.614715882540203e-05,722,11813364
723,0.00010155754261910455,723,11829726
724,0.00010628657677952402,724,11846088
725,0.00010384079346756336,725,11862450
726,0.00010322228407572132,726,11878812
727,9.874445326273074e-05,727,11895174
728,8.973231104639212e-05,728,11911536
729,7.83674600086312e-05,729,11927898
730,7.548049131910275e-05,730,11944260
731,8.456678366472459e-05,731,11960622
732,9.331269023313271e-05,732,11976984
733,0.00010034107155121319,733,11993346
734,0.00010240609786963534,734,12009708
735,9.933105128211855e-05,735,12026070
736,9.936360838061487e-05,736,12042432
737,9.76146574284964e-05,737,12058794
738,8.869707826865414e-05,738,12075156
739,8.225262981366444e-05,739,12091518
740,7.385894431009843e-05,740,12107880
741,6.885910246474253e-05,741,12124242
742,6.711258081830429e-05,742,12140604
743,7.416772474255762e-05,743,12156966
744,8.387924068120264e-05,744,12173328
745,8.92927939062059e-05,745,12189690
746,9.23000667888002e-05,746,12206052
747,9.832756745440513e-05,747,12222414
748,0.00010365307412746327,748,12238776
749,0.00010198304144382053,749,12255138
750,9.616590997262725e-05,750,12271500
751,9.503938700165804e-05,751,12287862
752,9.185558477673925e-05,752,12304224
753,8.483971240209193e-05,753,12320586
754,7.90699915714961e-05,754,12336948
755,8.442502058398499e-05,755,12353310
756,8.828141466778183e-05,756,12369672
757,9.050111843648956e-05,757,12386034
758,9.594207941429622e-05,758,12402396
759,9.906101349659024e-05,759,12418758
760,9.74246863840178e-05,760,12435120
761,9.00894648665218e-05,761,12451482
762,7.822857205574268e-05,762,12467844
763,7.800633977042906e-05,763,12484206
764,7.843997371747777e-05,764,12500568
765,7.679525425311265e-05,765,12516930
766,7.267114411538267e-05,766,12533292
767,7.027178422148311e-05,767,12549654
768,7.262862581751406e-05,768,12566016
769,7.72029530570692e-05,769,12582378
770,8.151518992864648e-05,770,12598740
771,8.957653056507198e-05,771,12615102
772,9.540208026529579e-05,772,12631464
773,9.519043334374477e-05,773,12647826
774,9.191607174709876e-05,774,12664188
775,9.12061152613386e-05,775,12680550
776,9.088064132243417e-05,776,12696912
777,8.618461795831256e-05,777,12713274
778,8.217493934815218e-05,778,12729636
