step,KuhnPoker/conv,KuhnPoker/iters,KuhnPoker/nodes_touched
839,0.0012498249662599714,839,97324
840,0.0012600589758747505,840,97440
841,0.0012606705903054627,841,97556
842,0.0012519049669783289,842,97672
843,0.0012343840478399037,843,97788
844,0.001209033533589754,844,97904
845,0.0011769828637238633,845,98020
846,0.0011394592163722905,846,98136
847,0.0010976953870277806,847,98252
848,0.0010528640380740861,848,98368
849,0.0010060409876991583,849,98484
850,0.0009655937582302154,850,98600
851,0.0009300159918466944,851,98716
852,0.0008937581244192194,852,98832
853,0.0008573891759702523,853,98948
854,0.000821454385049103,854,99064
855,0.000786474586526642,855,99180
856,0.0007529465422433379,856,99296
857,0.0007213439673647015,857,99412
858,0.000712097947067114,858,99528
859,0.0007249498745371674,859,99644
860,0.0007544135107606653,860,99760
861,0.000793702850959338,861,99876
862,0.0008286726128972077,862,99992
863,0.0008585005925328404,863,100108
864,0.0008824214057568114,864,100224
865,0.0008997602253831005,865,100340
866,0.0009099885546497433,866,100456
867,0.000947557578178243,867,100572
868,0.0009897100002854153,868,100688
869,0.0010338885819276,869,100804
870,0.0010768945940126395,870,100920
871,0.0011184487343766925,871,101036
872,0.0011582617776697002,872,101152
873,0.0011960353084184694,873,101268
874,0.0012314627678844114,874,101384
875,0.0012638533958825027,875,101500
876,0.0012897609735494642,876,101616
877,0.001308498578311612,877,101732
878,0.0013197406363074926,878,101848
879,0.001323429784826441,879,101964
880,0.0013196916401615189,880,102080
881,0.001308777076078238,881,102196
882,0.0012910323879594954,882,102312
883,0.0012668901750054473,883,102428
884,0.0012368725161041039,884,102544
885,0.0012015988891889706,885,102660
886,0.0011617925429976972,886,102776
887,0.001118280327686877,887,102892
888,0.0010719825456972643,888,103008
889,0.0010238914626874984,889,103124
890,0.0009940779076446915,890,103240
891,0.0009968506888814732,891,103356
892,0.0009980976548129572,892,103472
893,0.0010165454425011544,893,103588
894,0.001036432500213208,894,103704
895,0.0010533011363174638,895,103820
896,0.0010667882912623328,896,103936
897,0.0010766080567077563,897,104052
898,0.0010825356739230518,898,104168
899,0.0010843895347744104,899,104284
900,0.0010820146965350164,900,104400
901,0.0010752715587982742,901,104516
902,0.0010640334319527711,902,104632
903,0.0010481961605154355,903,104748
904,0.0010277010122296815,904,104864
905,0.0010025684453675576,905,104980
906,0.000972936004661612,906,105096
907,0.0009390904826564461,907,105212
908,0.0009014846338855353,908,105328
909,0.0008607326325635045,909,105444
910,0.0008175845579434238,910,105560
911,0.000782726338818901,911,105676
912,0.0007756151953152435,912,105792
913,0.0008037327846186493,913,105908
914,0.0008285344413612727,914,106024
915,0.0008475127527508286,915,106140
916,0.0008607444960035127,916,106256
917,0.0008683722790641946,917,106372
918,0.0008802031584302095,918,106488
919,0.0009014241369241505,919,106604
920,0.0009224794367402034,920,106720
921,0.0009433107139800168,921,106836
922,0.0009638623545837888,922,106952
923,0.0009840806838777028,923,107068
924,0.0010039132581691756,924,107184
925,0.0010233080585200782,925,107300
926,0.0010422122404472045,926,107416
927,0.0010605698177323375,927,107532
928,0.0010783172743936698,928,107648
929,0.00109537565433393,929,107764
930,0.0011116373340261942,930,107880
931,0.0011269458183771341,931,107996
932,0.0011410682159034846,932,108112
933,0.0011536634986932526,933,108228
934,0.0011642557575435863,934,108344
935,0.0011720866068666569,935,108460
936,0.0011763530283551427,936,108576
937,0.0011769385284581269,937,108692
938,0.0011728156583968863,938,108808
939,0.0011635373049284359,939,108924
940,0.0011489294475187928,940,109040
941,0.001129099994581273,941,109156
942,0.0011043997050899368,942,109272
943,0.0010753602538952634,943,109388
944,0.0010426307157121728,944,109504
945,0.0010402188930446477,945,109620
946,0.0010422786887353819,946,109736
947,0.0010403544009640053,947,109852
948,0.0010346971240912661,948,109968
949,0.001025584821494091,949,110084
950,0.0010133181710152983,950,110200
951,0.0009982173734341404,951,110316
952,0.0009840471757580627,952,110432
953,0.0009702117007268363,953,110548
954,0.0009547797930491431,954,110664
955,0.0009379854900970208,955,110780
956,0.0009200631541488313,956,110896
957,0.0009012440393167676,957,111012
958,0.0008817525098594459,958,111128
959,0.0008618023587799173,959,111244
960,0.0008415934899222155,960,111360
961,0.0008213090452526828,961,111476
962,0.0008011128826444225,962,111592
963,0.0007811471452029428,963,111708
964,0.0007615295329016225,964,111824
965,0.0007423498363301473,965,111940
966,0.0007236653951081529,966,112056
967,0.0007054955001007668,967,112172
968,0.0006878154679051118,968,112288
969,0.0006801367212808662,969,112404
970,0.0007056965125711578,970,112520
971,0.0007387310224623578,971,112636
972,0.000767154331461628,972,112752
973,0.0008041329177043144,973,112868
974,0.000837220144632167,974,112984
975,0.0008647774618279758,975,113100
976,0.0009016784691874002,976,113216
977,0.0009376296846803911,977,113332
978,0.0009715475711493948,978,113448
979,0.0010030305352076996,979,113564
980,0.001031762970523764,980,113680
981,0.0010574977352887094,981,113796
982,0.0010800383597044105,982,113912
983,0.0010992238234254492,983,114028
984,0.0011149173401483747,984,114144
985,0.0011269996616410927,985,114260
986,0.0011353669141808131,986,114376
987,0.0011399327469063247,987,114492
988,0.0011406344513762712,988,114608
989,0.0011374425952737355,989,114724
990,0.0011303735308913765,990,114840
991,0.0011195038450398653,991,114956
992,0.001104985380962098,992,115072
993,0.0010870588817478155,993,115188
994,0.0010660636426828296,994,115304
995,0.0010424400040772719,995,115420
996,0.0010167214077098918,996,115536
997,0.0009895135131288701,997,115652
998,0.0009614598465488011,998,115768
999,0.0009460467082912372,999,115884
1000,0.0009376166469940161,1000,116000
