step,GoofSpiel3/conv,GoofSpiel3/iters,GoofSpiel3/nodes_touched
770,3.0881353838552283e-06,770,103180
771,3.0801350331198516e-06,771,103314
772,3.072165731611133e-06,772,103448
773,3.0642273188679517e-06,773,103582
774,3.0563196354644214e-06,774,103716
775,3.0484425230018843e-06,775,103850
776,3.040595824100978e-06,776,103984
777,3.032779382393778e-06,777,104118
778,3.0249930425160017e-06,778,104252
779,3.0172366500992946e-06,779,104386
780,3.009510051763572e-06,780,104520
781,3.0018130951094455e-06,781,104654
782,2.9941456287106985e-06,782,104788
783,2.986507502106845e-06,783,104922
784,2.9788985657957444e-06,784,105056
785,2.9713186712262903e-06,785,105190
786,2.963767670791153e-06,786,105324
787,2.9562454178196023e-06,787,105458
788,2.948751766570376e-06,788,105592
789,2.941286572224628e-06,789,105726
790,2.933849690878928e-06,790,105860
791,2.9264409795383243e-06,791,105994
792,2.919060296109476e-06,792,106128
793,2.9117074993938354e-06,793,106262
794,2.904382449080895e-06,794,106396
795,2.8970850057414955e-06,795,106530
796,2.8898150308211908e-06,796,106664
797,2.8825723866336693e-06,797,106798
798,2.875356936354235e-06,798,106932
799,2.8681685440133494e-06,799,107066
800,2.8610070744902206e-06,800,107200
801,2.853872393506454e-06,801,107334
802,2.8467643676197634e-06,802,107468
803,2.8396828642177237e-06,803,107602
804,2.832627751511593e-06,804,107736
805,2.8255988985301746e-06,805,107870
806,2.8185961751137428e-06,806,108004
807,2.8116194519080158e-06,807,108138
808,2.8046686003581815e-06,808,108272
809,2.7977434927029756e-06,809,108406
810,2.7908440019688133e-06,810,108540
811,2.783970001963964e-06,811,108674
812,2.7771213672727863e-06,812,108808
813,2.7702979732500023e-06,813,108942
814,2.763499696015033e-06,814,109076
815,2.7567264124463693e-06,815,109210
816,2.749978000175998e-06,816,109344
817,2.743254337583881e-06,817,109478
818,2.7365553037924675e-06,818,109612
819,2.729880778661266e-06,819,109746
820,2.7232306427814578e-06,820,109880
821,2.716604777470554e-06,821,110014
822,2.710003064767102e-06,822,110148
823,2.7034253874254343e-06,823,110282
824,2.6968716289104634e-06,824,110416
825,2.6903416733925208e-06,825,110550
826,2.683835405742236e-06,826,110684
827,2.6773527115254675e-06,827,110818
828,2.6708934769982654e-06,828,110952
829,2.664457589101884e-06,829,111086
830,2.658044935457836e-06,830,111220
831,2.651655404362985e-06,831,111354
832,2.6452888847846827e-06,832,111488
833,2.6389452663559427e-06,833,111622
834,2.632624439370659e-06,834,111756
835,2.626326294778863e-06,835,111890
836,2.62005072418202e-06,836,112024
837,2.6137976198283637e-06,837,112158
838,2.6075668746082723e-06,838,112292
839,2.6013583820496812e-06,839,112426
840,2.5951720363135343e-06,840,112560
841,2.589007732189274e-06,841,112694
842,2.5828653650903673e-06,842,112828
843,2.5767448310498686e-06,843,112962
844,2.5706460267160227e-06,844,113096
845,2.5645688493479e-06,845,113230
846,2.558513196811069e-06,846,113364
847,2.552478967573307e-06,847,113498
848,2.5464660607003427e-06,848,113632
849,2.540474375851636e-06,849,113766
850,2.5345038132761914e-06,850,113900
851,2.5285542738084072e-06,851,114034
852,2.5226256588639557e-06,852,114168
853,2.5167178704357034e-06,853,114302
854,2.510830811089655e-06,854,114436
855,2.5049643839609405e-06,855,114570
856,2.49911849274983e-06,856,114704
857,2.493293041717779e-06,857,114838
858,2.487487935683512e-06,858,114972
859,2.4817030800191316e-06,859,115106
860,2.4759383806462647e-06,860,115240
861,2.4701937440322362e-06,861,115374
862,2.4644690771862755e-06,862,115508
863,2.4587642876557515e-06,863,115642
864,2.4530792835224433e-06,864,115776
865,2.447413973398835e-06,865,115910
866,2.441768266424443e-06,866,116044
867,2.436142072262175e-06,867,116178
868,2.430535301094713e-06,868,116312
869,2.424947863620932e-06,869,116446
870,2.419379671052342e-06,870,116580
871,2.4138306351095615e-06,871,116714
872,2.408300668018818e-06,872,116848
873,2.402789682508477e-06,873,116982
874,2.397297591805601e-06,874,117116
875,2.3918243096325287e-06,875,117250
876,2.3863697502034924e-06,876,117384
877,2.380933828221252e-06,877,117518
878,2.3755164588737633e-06,878,117652
879,2.370117557830868e-06,879,117786
880,2.364737041241014e-06,880,117920
881,2.359374825727996e-06,881,118054
882,2.3540308283877283e-06,882,118188
883,2.3487049667850412e-06,883,118322
884,2.343397158950499e-06,884,118456
885,2.338107323377247e-06,885,118590
886,2.3328353790178847e-06,886,118724
887,2.327581245281358e-06,887,118858
888,2.3223448420298812e-06,888,118992
889,2.3171260895758815e-06,889,119126
890,2.311924908678966e-06,890,119260
891,2.3067412205429146e-06,891,119394
892,2.301574946812695e-06,892,119528
893,2.2964260095715032e-06,893,119662
894,2.291294331337824e-06,894,119796
895,2.286179835062516e-06,895,119930
896,2.2810824441259224e-06,896,120064
897,2.2760020823349956e-06,897,120198
898,2.2709386739204577e-06,898,120332
899,2.2658921435339676e-06,899,120466
900,2.2608624162453243e-06,900,120600
901,2.25584941753968e-06,901,120734
902,2.250853073314786e-06,902,120868
903,2.245873309878249e-06,903,121002
904,2.2409100539448165e-06,904,121136
905,2.2359632326336796e-06,905,121270
906,2.2310327734658e-06,906,121404
907,2.2261186043612493e-06,907,121538
908,2.2212206536365824e-06,908,121672
909,2.2163388500022162e-06,909,121806
910,2.21147312255984e-06,910,121940
911,2.2066234007998404e-06,911,122074
912,2.2017896145987456e-06,912,122208
913,2.1969716942166917e-06,913,122342
914,2.1921695702949067e-06,914,122476
915,2.1873831738532144e-06,915,122610
916,2.1826124362875587e-06,916,122744
917,2.1778572893675423e-06,917,122878
918,2.173117665233989e-06,918,123012
919,2.168393496396524e-06,919,123146
920,2.163684715731168e-06,920,123280
921,2.158991256477955e-06,921,123414
922,2.154313052238566e-06,922,123548
923,2.1496500369739807e-06,923,123682
924,2.145002145002145e-06,924,123816
925,2.1403693109956607e-06,925,123950
926,2.1357514699794886e-06,926,124084
927,2.1311485573286713e-06,927,124218
928,2.126560508766069e-06,928,124352
929,2.1219872603601204e-06,929,124486
930,2.117428748522612e-06,930,124620
931,2.112884910006469e-06,931,124754
932,2.108355681903561e-06,932,124888
933,2.103841001642526e-06,933,125022
934,2.099340806986606e-06,934,125156
935,2.0948550360315067e-06,935,125290
936,2.090383627203264e-06,936,125424
937,2.085926519256136e-06,937,125558
938,2.0814836512704995e-06,938,125692
939,2.0770549626507753e-06,939,125826
940,2.072640393123356e-06,940,125960
941,2.0682398827345592e-06,941,126094
942,2.0638533718485896e-06,942,126228
943,2.0594808011455207e-06,943,126362
944,2.0551221116192864e-06,944,126496
945,2.0507772445756944e-06,945,126630
946,2.0464461416304445e-06,946,126764
947,2.0421287447071734e-06,947,126898
948,2.037824996035504e-06,948,127032
949,2.0335348381491134e-06,949,127166
950,2.0292582138838155e-06,950,127300
951,2.0249950663756563e-06,951,127434
952,2.020745339059023e-06,952,127568
953,2.0165089756647694e-06,953,127702
954,2.0122859202183515e-06,954,127836
955,2.008076117037978e-06,955,127970
956,2.0038795107327784e-06,956,128104
957,1.999696046200977e-06,957,128238
958,1.995525668628087e-06,958,128372
959,1.991368323485112e-06,959,128506
960,1.987223956526766e-06,960,128640
961,1.983092513789704e-06,961,128774
962,1.978973941590764e-06,962,128908
963,1.974868186525223e-06,963,129042
964,1.970775195465067e-06,964,129176
965,1.966694915557272e-06,965,129310
966,1.9626272942220965e-06,966,129444
967,1.9585722791513895e-06,967,129578
968,1.954529818306908e-06,968,129712
969,1.9504998599186464e-06,969,129846
970,1.946482352483181e-06,970,129980
971,1.942477244762022e-06,971,130114
972,1.9384844857799823e-06,972,130248
973,1.934504024823556e-06,973,130382
974,1.930535811439302e-06,974,130516
975,1.9265797954322544e-06,975,130650
976,1.9226359268643274e-06,976,130784
977,1.918704156052744e-06,977,130918
978,1.914784433568469e-06,978,131052
979,1.9108767102346554e-06,979,131186
980,1.9069809371251045e-06,980,131320
981,1.903097065562732e-06,981,131454
982,1.8992250471180468e-06,982,131588
983,1.8953648336076444e-06,983,131722
984,1.8915163770927048e-06,984,131856
985,1.8876796298775065e-06,985,131990
986,1.8838545445079474e-06,986,132124
987,1.880041073770077e-06,987,132258
988,1.876239170688641e-06,988,132392
989,1.8724487885256335e-06,989,132526
990,1.8686698807788616e-06,990,132660
991,1.8649024011805172e-06,991,132794
992,1.8611463036957628e-06,992,132928
993,1.8574015425213247e-06,993,133062
994,1.853668072084096e-06,994,133196
995,1.8499458470397502e-06,995,133330
996,1.8462348222713655e-06,996,133464
997,1.8425349528880561e-06,997,133598
998,1.8388461942236156e-06,998,133732
999,1.8351685018351683e-06,999,133866
1000,1.8315018315018316e-06,1000,134000
